componente,unidade,Valor por 100g,Colher sopa cheia (15 g),codigo_alimento,nome_alimento
Energia,kJ,129,19,BRC0995B,Nome não encontrado
Energia,kcal,31,4,BRC0995B,Nome não encontrado
Umidade,g,"89,4","13,4",BRC0995B,Nome não encontrado
Carboidrato total,g,"5,51","0,83",BRC0995B,Nome não encontrado
Carboidrato disponível,g,"2,96","0,44",BRC0995B,Nome não encontrado
Proteína,g,"2,46","0,37",BRC0995B,Nome não encontrado
Lipídios,g,"0,45","0,07",BRC0995B,Nome não encontrado
Fibra alimentar,g,"2,55","0,38",BRC0995B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0995B,Nome não encontrado
Cinzas,g,"2,14","0,32",BRC0995B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0995B,Nome não encontrado
Ácidos graxos saturados,g,"0,09","0,01",BRC0995B,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0995B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,09","0,01",BRC0995B,Nome não encontrado
Ácidos graxos trans,g,traços,traços,BRC0995B,Nome não encontrado
Cálcio,mg,"32,4","4,87",BRC0995B,Nome não encontrado
Ferro,mg,"0,18","0,03",BRC0995B,Nome não encontrado
Sódio,mg,562,"84,4",BRC0995B,Nome não encontrado
Magnésio,mg,"25,5","3,82",BRC0995B,Nome não encontrado
Fósforo,mg,"55,0","8,24",BRC0995B,Nome não encontrado
Potássio,mg,206,"31,0",BRC0995B,Nome não encontrado
Manganês,mg,"0,14","0,02",BRC0995B,Nome não encontrado
Zinco,mg,"0,36","0,05",BRC0995B,Nome não encontrado
Cobre,mg,"0,08","0,01",BRC0995B,Nome não encontrado
Selênio,mcg,"0,60","0,09",BRC0995B,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0995B,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0995B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0995B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0995B,Nome não encontrado
Tiamina,mg,"0,03","0,00",BRC0995B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0995B,Nome não encontrado
Niacina,mg,traços,traços,BRC0995B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0995B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0995B,Nome não encontrado
Vitamina C,mg,"8,66","1,30",BRC0995B,Nome não encontrado
Equivalente de folato,mcg,"38,5","5,78",BRC0995B,Nome não encontrado
Sal de adição,g,,,BRC0995B,Nome não encontrado
Açúcar de adição,g,,,BRC0995B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0995B,Nome não encontrado
Proteína vegetal,g,"2,46","0,37",BRC0995B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0995B,Nome não encontrado
