componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (15 g),codigo_alimento,nome_alimento
Energia,kJ,2708,406,BRC0941F,Nome não encontrado
Energia,kcal,655,98,BRC0941F,Nome não encontrado
Umidade,g,"7,22","1,08",BRC0941F,Nome não encontrado
Carboidrato total,g,"1,06","0,16",BRC0941F,Nome não encontrado
Carboidrato disponível,g,"0,63","0,10",BRC0941F,Nome não encontrado
Proteína,g,"26,0","3,89",BRC0941F,Nome não encontrado
Lipídios,g,"61,2","9,19",BRC0941F,Nome não encontrado
Fibra alimentar,g,"0,43","0,06",BRC0941F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0941F,Nome não encontrado
Cinzas,g,"0,51","0,08",BRC0941F,Nome não encontrado
Colesterol,mg,"85,0","12,7",BRC0941F,Nome não encontrado
Ácidos graxos saturados,g,"19,1","2,86",BRC0941F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"24,9","3,74",BRC0941F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"13,9","2,08",BRC0941F,Nome não encontrado
Ácidos graxos trans,g,"0,55","0,08",BRC0941F,Nome não encontrado
Cálcio,mg,"21,8","3,27",BRC0941F,Nome não encontrado
Ferro,mg,"1,11","0,17",BRC0941F,Nome não encontrado
Sódio,mg,119,"17,9",BRC0941F,Nome não encontrado
Magnésio,mg,"11,2","1,68",BRC0941F,Nome não encontrado
Fósforo,mg,"90,7","13,6",BRC0941F,Nome não encontrado
Potássio,mg,171,"25,8",BRC0941F,Nome não encontrado
Manganês,mg,"0,03","0,00",BRC0941F,Nome não encontrado
Zinco,mg,"0,83","0,12",BRC0941F,Nome não encontrado
Cobre,mg,"0,10","0,01",BRC0941F,Nome não encontrado
Selênio,mcg,"0,05","0,01",BRC0941F,Nome não encontrado
Vitamina A (RE),mcg,"1,56","0,23",BRC0941F,Nome não encontrado
Vitamina A (RAE),mcg,"1,56","0,23",BRC0941F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0941F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,45","0,07",BRC0941F,Nome não encontrado
Tiamina,mg,"0,01","0,00",BRC0941F,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0941F,Nome não encontrado
Niacina,mg,"4,79","0,72",BRC0941F,Nome não encontrado
Vitamina B6,mg,"0,02","0,00",BRC0941F,Nome não encontrado
Vitamina B12,mcg,"1,64","0,25",BRC0941F,Nome não encontrado
Vitamina C,mg,"0,61","0,09",BRC0941F,Nome não encontrado
Equivalente de folato,mcg,"5,89","0,88",BRC0941F,Nome não encontrado
Sal de adição,g,,,BRC0941F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0941F,Nome não encontrado
Gordura de adição,g,-,-,BRC0941F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0941F,Nome não encontrado
Proteína animal,g,-,-,BRC0941F,Nome não encontrado
