componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1147,1262,BRC0289F,Nome não encontrado
Energia,kcal,275,302,BRC0289F,Nome não encontrado
Umidade,g,"52,0","57,2",BRC0289F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0289F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0289F,Nome não encontrado
Proteína,g,"28,9","31,8",BRC0289F,Nome não encontrado
Lipídios,g,"17,6","19,3",BRC0289F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0289F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0289F,Nome não encontrado
Cinzas,g,"1,55","1,70",BRC0289F,Nome não encontrado
Colesterol,mg,109,120,BRC0289F,Nome não encontrado
Ácidos graxos saturados,g,"9,97","11,0",BRC0289F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,78","7,46",BRC0289F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,37","0,40",BRC0289F,Nome não encontrado
Ácidos graxos trans,g,"0,50","0,55",BRC0289F,Nome não encontrado
Cálcio,mg,"4,96","5,46",BRC0289F,Nome não encontrado
Ferro,mg,"2,46","2,71",BRC0289F,Nome não encontrado
Sódio,mg,234,258,BRC0289F,Nome não encontrado
Magnésio,mg,"21,3","23,5",BRC0289F,Nome não encontrado
Fósforo,mg,232,255,BRC0289F,Nome não encontrado
Potássio,mg,323,355,BRC0289F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0289F,Nome não encontrado
Zinco,mg,"5,18","5,69",BRC0289F,Nome não encontrado
Cobre,mg,"0,11","0,12",BRC0289F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0289F,Nome não encontrado
Vitamina A (RE),mcg,"99,4",109,BRC0289F,Nome não encontrado
Vitamina A (RAE),mcg,"98,1",107,BRC0289F,Nome não encontrado
Vitamina D,mcg,"0,25","0,27",BRC0289F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,74",BRC0289F,Nome não encontrado
Tiamina,mg,"0,01","0,02",BRC0289F,Nome não encontrado
Riboflavina,mg,"0,09","0,10",BRC0289F,Nome não encontrado
Niacina,mg,"2,99","3,29",BRC0289F,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0289F,Nome não encontrado
Vitamina B12,mcg,"0,94","1,04",BRC0289F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0289F,Nome não encontrado
Equivalente de folato,mcg,"0,30","0,33",BRC0289F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0289F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0289F,Nome não encontrado
Gordura de adição,g,-,-,BRC0289F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0289F,Nome não encontrado
Proteína animal,g,-,-,BRC0289F,Nome não encontrado
