componente,unidade,Valor por 100g,Porção Média (170 g),codigo_alimento,nome_alimento
Energia,kJ,908,1543,BRC0175F,Nome não encontrado
Energia,kcal,218,371,BRC0175F,Nome não encontrado
Umidade,g,"62,7",106,BRC0175F,Nome não encontrado
Carboidrato total,g,"4,92","8,36",BRC0175F,Nome não encontrado
Carboidrato disponível,g,"4,92","8,36",BRC0175F,Nome não encontrado
Proteína,g,"14,1","24,0",BRC0175F,Nome não encontrado
Lipídios,g,"15,8","26,9",BRC0175F,Nome não encontrado
Fibra alimentar,g,,,BRC0175F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0175F,Nome não encontrado
Cinzas,g,"2,52","4,28",BRC0175F,Nome não encontrado
Colesterol,mg,"98,3",167,BRC0175F,Nome não encontrado
Ácidos graxos saturados,g,"4,30","7,31",BRC0175F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,73","9,75",BRC0175F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,73","6,34",BRC0175F,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,39",BRC0175F,Nome não encontrado
Cálcio,mg,"40,7","69,2",BRC0175F,Nome não encontrado
Ferro,mg,"1,63","2,77",BRC0175F,Nome não encontrado
Sódio,mg,961,1633,BRC0175F,Nome não encontrado
Magnésio,mg,"23,5","39,9",BRC0175F,Nome não encontrado
Fósforo,mg,220,375,BRC0175F,Nome não encontrado
Potássio,mg,249,423,BRC0175F,Nome não encontrado
Manganês,mg,,,BRC0175F,Nome não encontrado
Zinco,mg,"3,39","5,77",BRC0175F,Nome não encontrado
Cobre,mg,,,BRC0175F,Nome não encontrado
Selênio,mcg,,,BRC0175F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0175F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0175F,Nome não encontrado
Vitamina D,mcg,"0,50","0,86",BRC0175F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,10","0,17",BRC0175F,Nome não encontrado
Tiamina,mg,"0,08","0,14",BRC0175F,Nome não encontrado
Riboflavina,mg,"0,22","0,37",BRC0175F,Nome não encontrado
Niacina,mg,"6,26","10,6",BRC0175F,Nome não encontrado
Vitamina B6,mg,"0,60","1,02",BRC0175F,Nome não encontrado
Vitamina B12,mcg,"1,61","2,73",BRC0175F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0175F,Nome não encontrado
Equivalente de folato,mcg,"7,41","12,6",BRC0175F,Nome não encontrado
Sal de adição,g,,,BRC0175F,Nome não encontrado
Açúcar de adição,g,,,BRC0175F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0175F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0175F,Nome não encontrado
Proteína animal,g,"14,1","24,0",BRC0175F,Nome não encontrado
