componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1011,1112,BRC0944F,Nome não encontrado
Energia,kcal,242,265,BRC0944F,Nome não encontrado
Umidade,g,"53,8","59,1",BRC0944F,Nome não encontrado
Carboidrato total,g,"0,73","0,80",BRC0944F,Nome não encontrado
Carboidrato disponível,g,"0,73","0,80",BRC0944F,Nome não encontrado
Proteína,g,"30,3","33,3",BRC0944F,Nome não encontrado
Lipídios,g,"13,1","14,4",BRC0944F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0944F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0944F,Nome não encontrado
Cinzas,g,"2,14","2,36",BRC0944F,Nome não encontrado
Colesterol,mg,"94,5",104,BRC0944F,Nome não encontrado
Ácidos graxos saturados,g,"7,28","8,00",BRC0944F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,33","5,87",BRC0944F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,30","0,33",BRC0944F,Nome não encontrado
Ácidos graxos trans,g,"0,37","0,41",BRC0944F,Nome não encontrado
Cálcio,mg,155,171,BRC0944F,Nome não encontrado
Ferro,mg,"2,24","2,46",BRC0944F,Nome não encontrado
Sódio,mg,327,359,BRC0944F,Nome não encontrado
Magnésio,mg,"23,3","25,6",BRC0944F,Nome não encontrado
Fósforo,mg,296,326,BRC0944F,Nome não encontrado
Potássio,mg,300,330,BRC0944F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0944F,Nome não encontrado
Zinco,mg,"5,31","5,84",BRC0944F,Nome não encontrado
Cobre,mg,"0,10","0,11",BRC0944F,Nome não encontrado
Selênio,mcg,"3,57","3,92",BRC0944F,Nome não encontrado
Vitamina A (RE),mcg,"22,0","24,2",BRC0944F,Nome não encontrado
Vitamina A (RAE),mcg,"21,0","23,1",BRC0944F,Nome não encontrado
Vitamina D,mcg,"0,23","0,25",BRC0944F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,47",BRC0944F,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0944F,Nome não encontrado
Riboflavina,mg,"0,12","0,13",BRC0944F,Nome não encontrado
Niacina,mg,"2,66","2,92",BRC0944F,Nome não encontrado
Vitamina B6,mg,"0,04","0,05",BRC0944F,Nome não encontrado
Vitamina B12,mcg,"1,30","1,43",BRC0944F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0944F,Nome não encontrado
Equivalente de folato,mcg,"1,47","1,61",BRC0944F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0944F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0944F,Nome não encontrado
Gordura de adição,g,-,-,BRC0944F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0944F,Nome não encontrado
Proteína animal,g,-,-,BRC0944F,Nome não encontrado
