componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,369,369,BRC0811B,Nome não encontrado
Energia,kcal,88,88,BRC0811B,Nome não encontrado
Umidade,g,"80,0","80,0",BRC0811B,Nome não encontrado
Carboidrato total,g,"10,2","10,2",BRC0811B,Nome não encontrado
Carboidrato disponível,g,"7,59","7,59",BRC0811B,Nome não encontrado
Proteína,g,"4,59","4,59",BRC0811B,Nome não encontrado
Lipídios,g,"3,82","3,82",BRC0811B,Nome não encontrado
Fibra alimentar,g,"2,59","2,59",BRC0811B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0811B,Nome não encontrado
Cinzas,g,"1,35","1,35",BRC0811B,Nome não encontrado
Colesterol,mg,"4,64","4,64",BRC0811B,Nome não encontrado
Ácidos graxos saturados,g,"1,44","1,44",BRC0811B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,92","0,92",BRC0811B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,27","1,27",BRC0811B,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0811B,Nome não encontrado
Cálcio,mg,"58,6","58,6",BRC0811B,Nome não encontrado
Ferro,mg,"0,87","0,87",BRC0811B,Nome não encontrado
Sódio,mg,197,197,BRC0811B,Nome não encontrado
Magnésio,mg,"18,0","18,0",BRC0811B,Nome não encontrado
Fósforo,mg,"77,7","77,7",BRC0811B,Nome não encontrado
Potássio,mg,230,230,BRC0811B,Nome não encontrado
Manganês,mg,"0,13","0,13",BRC0811B,Nome não encontrado
Zinco,mg,"0,42","0,42",BRC0811B,Nome não encontrado
Cobre,mg,"0,07","0,07",BRC0811B,Nome não encontrado
Selênio,mcg,"2,08","2,08",BRC0811B,Nome não encontrado
Vitamina A (RE),mcg,"67,2","67,2",BRC0811B,Nome não encontrado
Vitamina A (RAE),mcg,"45,8","45,8",BRC0811B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0811B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,67","0,67",BRC0811B,Nome não encontrado
Tiamina,mg,"0,06","0,06",BRC0811B,Nome não encontrado
Riboflavina,mg,"0,12","0,12",BRC0811B,Nome não encontrado
Niacina,mg,"0,62","0,62",BRC0811B,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0811B,Nome não encontrado
Vitamina B12,mcg,"0,13","0,13",BRC0811B,Nome não encontrado
Vitamina C,mg,"4,77","4,77",BRC0811B,Nome não encontrado
Equivalente de folato,mcg,"23,0","23,0",BRC0811B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0811B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0811B,Nome não encontrado
Gordura de adição,g,-,-,BRC0811B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0811B,Nome não encontrado
Proteína animal,g,-,-,BRC0811B,Nome não encontrado
