componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (30 g),codigo_alimento,nome_alimento
Energia,kJ,2331,699,BRC0184K,Nome não encontrado
Energia,kcal,559,167,BRC0184K,Nome não encontrado
Umidade,g,"1,39","0,42",BRC0184K,Nome não encontrado
Carboidrato total,g,"53,8","16,1",BRC0184K,Nome não encontrado
Carboidrato disponível,g,"51,5","15,5",BRC0184K,Nome não encontrado
Proteína,g,"7,14","2,14",BRC0184K,Nome não encontrado
Lipídios,g,"35,5","10,7",BRC0184K,Nome não encontrado
Fibra alimentar,g,"2,30","0,69",BRC0184K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0184K,Nome não encontrado
Cinzas,g,"2,11","0,63",BRC0184K,Nome não encontrado
Colesterol,mg,"14,3","4,29",BRC0184K,Nome não encontrado
Ácidos graxos saturados,g,"15,8","4,74",BRC0184K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"15,6","4,69",BRC0184K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,05","0,61",BRC0184K,Nome não encontrado
Ácidos graxos trans,g,"0,23","0,07",BRC0184K,Nome não encontrado
Cálcio,mg,186,"55,8",BRC0184K,Nome não encontrado
Ferro,mg,"2,34","0,70",BRC0184K,Nome não encontrado
Sódio,mg,"58,0","17,4",BRC0184K,Nome não encontrado
Magnésio,mg,"83,3","25,0",BRC0184K,Nome não encontrado
Fósforo,mg,226,"68,1",BRC0184K,Nome não encontrado
Potássio,mg,376,113,BRC0184K,Nome não encontrado
Manganês,mg,"0,26","0,08",BRC0184K,Nome não encontrado
Zinco,mg,"1,16","0,35",BRC0184K,Nome não encontrado
Cobre,mg,"0,27","0,08",BRC0184K,Nome não encontrado
Selênio,mcg,"3,84","1,15",BRC0184K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0184K,Nome não encontrado
Vitamina A (RAE),mcg,"0,45","0,14",BRC0184K,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0184K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,74","0,82",BRC0184K,Nome não encontrado
Tiamina,mg,"0,09","0,03",BRC0184K,Nome não encontrado
Riboflavina,mg,"0,20","0,06",BRC0184K,Nome não encontrado
Niacina,mg,"0,84","0,25",BRC0184K,Nome não encontrado
Vitamina B6,mg,"0,60","0,18",BRC0184K,Nome não encontrado
Vitamina B12,mcg,"0,64","0,19",BRC0184K,Nome não encontrado
Vitamina C,mg,"0,57","0,17",BRC0184K,Nome não encontrado
Equivalente de folato,mcg,"22,6","6,77",BRC0184K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0184K,Nome não encontrado
Açúcar de adição,g,,,BRC0184K,Nome não encontrado
Gordura de adição,g,-,-,BRC0184K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0184K,Nome não encontrado
Proteína animal,g,-,-,BRC0184K,Nome não encontrado
