componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,733,805,BRC0762B,Nome não encontrado
Energia,kcal,175,192,BRC0762B,Nome não encontrado
Umidade,g,"64,3","70,7",BRC0762B,Nome não encontrado
Carboidrato total,g,"16,5","18,1",BRC0762B,Nome não encontrado
Carboidrato disponível,g,"15,1","16,6",BRC0762B,Nome não encontrado
Proteína,g,"9,37","10,3",BRC0762B,Nome não encontrado
Lipídios,g,"8,22","9,04",BRC0762B,Nome não encontrado
Fibra alimentar,g,"1,24","1,37",BRC0762B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0762B,Nome não encontrado
Cinzas,g,"1,42","1,56",BRC0762B,Nome não encontrado
Colesterol,mg,"28,0","30,8",BRC0762B,Nome não encontrado
Ácidos graxos saturados,g,"3,99","4,39",BRC0762B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,22","2,44",BRC0762B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,04","1,15",BRC0762B,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,22",BRC0762B,Nome não encontrado
Cálcio,mg,"57,4","63,2",BRC0762B,Nome não encontrado
Ferro,mg,"0,37","0,41",BRC0762B,Nome não encontrado
Sódio,mg,284,312,BRC0762B,Nome não encontrado
Magnésio,mg,"27,8","30,6",BRC0762B,Nome não encontrado
Fósforo,mg,127,140,BRC0762B,Nome não encontrado
Potássio,mg,193,212,BRC0762B,Nome não encontrado
Manganês,mg,"0,07","0,08",BRC0762B,Nome não encontrado
Zinco,mg,"0,55","0,61",BRC0762B,Nome não encontrado
Cobre,mg,"0,04","0,05",BRC0762B,Nome não encontrado
Selênio,mcg,"4,43","4,87",BRC0762B,Nome não encontrado
Vitamina A (RE),mcg,"64,0","70,4",BRC0762B,Nome não encontrado
Vitamina A (RAE),mcg,"61,3","67,5",BRC0762B,Nome não encontrado
Vitamina D,mcg,"0,03","0,03",BRC0762B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,65","0,71",BRC0762B,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0762B,Nome não encontrado
Riboflavina,mg,"0,02","0,02",BRC0762B,Nome não encontrado
Niacina,mg,"1,71","1,88",BRC0762B,Nome não encontrado
Vitamina B6,mg,"0,05","0,05",BRC0762B,Nome não encontrado
Vitamina B12,mcg,"0,11","0,12",BRC0762B,Nome não encontrado
Vitamina C,mg,"8,52","9,38",BRC0762B,Nome não encontrado
Equivalente de folato,mcg,"10,6","11,7",BRC0762B,Nome não encontrado
Sal de adição,g,"0,47","0,52",BRC0762B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0762B,Nome não encontrado
Gordura de adição,g,-,-,BRC0762B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0762B,Nome não encontrado
Proteína animal,g,-,-,BRC0762B,Nome não encontrado
