componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1583,BRC1137A,Nome não encontrado
Energia,kcal,375,BRC1137A,Nome não encontrado
Umidade,g,"11,0",BRC1137A,Nome não encontrado
Carboidrato total,g,"71,4",BRC1137A,Nome não encontrado
Carboidrato disponível,g,"70,1",BRC1137A,Nome não encontrado
Proteína,g,"9,68",BRC1137A,Nome não encontrado
Lipídios,g,"5,91",BRC1137A,Nome não encontrado
Fibra alimentar,g,"1,27",BRC1137A,Nome não encontrado
Álcool,g,"0,00",BRC1137A,Nome não encontrado
Cinzas,g,"2,01",BRC1137A,Nome não encontrado
Colesterol,mg,"16,4",BRC1137A,Nome não encontrado
Ácidos graxos saturados,g,"3,31",BRC1137A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,71",BRC1137A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,53",BRC1137A,Nome não encontrado
Ácidos graxos trans,g,"0,21",BRC1137A,Nome não encontrado
Cálcio,mg,184,BRC1137A,Nome não encontrado
Ferro,mg,"4,59",BRC1137A,Nome não encontrado
Sódio,mg,249,BRC1137A,Nome não encontrado
Magnésio,mg,"39,6",BRC1137A,Nome não encontrado
Fósforo,mg,314,BRC1137A,Nome não encontrado
Potássio,mg,335,BRC1137A,Nome não encontrado
Manganês,mg,"0,59",BRC1137A,Nome não encontrado
Zinco,mg,"2,21",BRC1137A,Nome não encontrado
Cobre,mg,"0,09",BRC1137A,Nome não encontrado
Selênio,mcg,"5,04",BRC1137A,Nome não encontrado
Vitamina A (RE),mcg,"69,1",BRC1137A,Nome não encontrado
Vitamina A (RAE),mcg,"65,9",BRC1137A,Nome não encontrado
Vitamina D,mcg,"0,10",BRC1137A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,17",BRC1137A,Nome não encontrado
Tiamina,mg,"0,31",BRC1137A,Nome não encontrado
Riboflavina,mg,"0,21",BRC1137A,Nome não encontrado
Niacina,mg,"0,24",BRC1137A,Nome não encontrado
Vitamina B6,mg,"0,24",BRC1137A,Nome não encontrado
Vitamina B12,mcg,"0,57",BRC1137A,Nome não encontrado
Vitamina C,mg,"19,4",BRC1137A,Nome não encontrado
Equivalente de folato,mcg,130,BRC1137A,Nome não encontrado
Sal de adição,g,"15,0",BRC1137A,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1137A,Nome não encontrado
Gordura de adição,g,-,BRC1137A,Nome não encontrado
Proteína vegetal,g,-,BRC1137A,Nome não encontrado
Proteína animal,g,-,BRC1137A,Nome não encontrado
