componente,unidade,Valor por 100g,Porção Média (170 g),codigo_alimento,nome_alimento
Energia,kJ,941,1600,BRC0176F,Nome não encontrado
Energia,kcal,227,385,BRC0176F,Nome não encontrado
Umidade,g,"64,0",108,BRC0176F,Nome não encontrado
Carboidrato total,g,"1,20","2,04",BRC0176F,Nome não encontrado
Carboidrato disponível,g,"1,20","2,04",BRC0176F,Nome não encontrado
Proteína,g,"15,0","25,5",BRC0176F,Nome não encontrado
Lipídios,g,"18,0","30,6",BRC0176F,Nome não encontrado
Fibra alimentar,g,,,BRC0176F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0176F,Nome não encontrado
Cinzas,g,"1,80","3,06",BRC0176F,Nome não encontrado
Colesterol,mg,111,190,BRC0176F,Nome não encontrado
Ácidos graxos saturados,g,"4,90","8,33",BRC0176F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,53","11,1",BRC0176F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,25","7,23",BRC0176F,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,44",BRC0176F,Nome não encontrado
Cálcio,mg,"39,3","66,7",BRC0176F,Nome não encontrado
Ferro,mg,"1,57","2,67",BRC0176F,Nome não encontrado
Sódio,mg,930,1581,BRC0176F,Nome não encontrado
Magnésio,mg,"22,6","38,4",BRC0176F,Nome não encontrado
Fósforo,mg,212,362,BRC0176F,Nome não encontrado
Potássio,mg,240,408,BRC0176F,Nome não encontrado
Manganês,mg,,,BRC0176F,Nome não encontrado
Zinco,mg,"3,27","5,56",BRC0176F,Nome não encontrado
Cobre,mg,,,BRC0176F,Nome não encontrado
Selênio,mcg,,,BRC0176F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0176F,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0176F,Nome não encontrado
Vitamina D,mcg,"0,57","0,98",BRC0176F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,12","0,20",BRC0176F,Nome não encontrado
Tiamina,mg,"0,08","0,14",BRC0176F,Nome não encontrado
Riboflavina,mg,"0,21","0,36",BRC0176F,Nome não encontrado
Niacina,mg,"6,04","10,3",BRC0176F,Nome não encontrado
Vitamina B6,mg,"0,58","0,98",BRC0176F,Nome não encontrado
Vitamina B12,mcg,"1,55","2,63",BRC0176F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0176F,Nome não encontrado
Equivalente de folato,mcg,"7,14","12,1",BRC0176F,Nome não encontrado
Sal de adição,g,,,BRC0176F,Nome não encontrado
Açúcar de adição,g,,,BRC0176F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0176F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0176F,Nome não encontrado
Proteína animal,g,"15,0","25,5",BRC0176F,Nome não encontrado
