componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,125,BRC1109B,Nome não encontrado
Energia,kcal,30,BRC1109B,Nome não encontrado
Umidade,g,"90,2",BRC1109B,Nome não encontrado
Carboidrato total,g,"7,31",BRC1109B,Nome não encontrado
Carboidrato disponível,g,"4,21",BRC1109B,Nome não encontrado
Proteína,g,"1,24",BRC1109B,Nome não encontrado
Lipídios,g,"0,20",BRC1109B,Nome não encontrado
Fibra alimentar,g,"3,10",BRC1109B,Nome não encontrado
Álcool,g,"0,00",BRC1109B,Nome não encontrado
Cinzas,g,"1,05",BRC1109B,Nome não encontrado
Colesterol,mg,"0,00",BRC1109B,Nome não encontrado
Ácidos graxos saturados,g,"0,09",BRC1109B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,07",BRC1109B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,17",BRC1109B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1109B,Nome não encontrado
Cálcio,mg,"49,0",BRC1109B,Nome não encontrado
Ferro,mg,"0,73",BRC1109B,Nome não encontrado
Sódio,mg,"52,0",BRC1109B,Nome não encontrado
Magnésio,mg,"17,0",BRC1109B,Nome não encontrado
Fósforo,mg,"50,0",BRC1109B,Nome não encontrado
Potássio,mg,414,BRC1109B,Nome não encontrado
Manganês,mg,"0,19",BRC1109B,Nome não encontrado
Zinco,mg,"0,20",BRC1109B,Nome não encontrado
Cobre,mg,"0,07",BRC1109B,Nome não encontrado
Selênio,mcg,"0,70",BRC1109B,Nome não encontrado
Vitamina A (RE),mcg,,BRC1109B,Nome não encontrado
Vitamina A (RAE),mcg,"48,0",BRC1109B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1109B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,58",BRC1109B,Nome não encontrado
Tiamina,mg,"0,01",BRC1109B,Nome não encontrado
Riboflavina,mg,"0,03",BRC1109B,Nome não encontrado
Niacina,mg,"0,64",BRC1109B,Nome não encontrado
Vitamina B6,mg,"0,05",BRC1109B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1109B,Nome não encontrado
Vitamina C,mg,"12,0",BRC1109B,Nome não encontrado
Equivalente de folato,mcg,"27,0",BRC1109B,Nome não encontrado
Sal de adição,g,"0,00",BRC1109B,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1109B,Nome não encontrado
Gordura de adição,g,"0,00",BRC1109B,Nome não encontrado
Proteína vegetal,g,"1,24",BRC1109B,Nome não encontrado
Proteína animal,g,"0,00",BRC1109B,Nome não encontrado
