componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,261,BRC0282C,Nome não encontrado
Energia,kcal,62,BRC0282C,Nome não encontrado
Umidade,g,"82,8",BRC0282C,Nome não encontrado
Carboidrato total,g,"16,1",BRC0282C,Nome não encontrado
Carboidrato disponível,g,"12,7",BRC0282C,Nome não encontrado
Proteína,g,"0,46",BRC0282C,Nome não encontrado
Lipídios,g,"0,27",BRC0282C,Nome não encontrado
Fibra alimentar,g,"3,45",BRC0282C,Nome não encontrado
Álcool,g,"0,00",BRC0282C,Nome não encontrado
Cinzas,g,"0,31",BRC0282C,Nome não encontrado
Colesterol,mg,"0,00",BRC0282C,Nome não encontrado
Ácidos graxos saturados,g,"0,12",BRC0282C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00",BRC0282C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,12",BRC0282C,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC0282C,Nome não encontrado
Cálcio,mg,"9,28",BRC0282C,Nome não encontrado
Ferro,mg,"0,24",BRC0282C,Nome não encontrado
Sódio,mg,"0,56",BRC0282C,Nome não encontrado
Magnésio,mg,"6,85",BRC0282C,Nome não encontrado
Fósforo,mg,"13,5",BRC0282C,Nome não encontrado
Potássio,mg,112,BRC0282C,Nome não encontrado
Manganês,mg,"0,04",BRC0282C,Nome não encontrado
Zinco,mg,"0,09",BRC0282C,Nome não encontrado
Cobre,mg,"0,08",BRC0282C,Nome não encontrado
Selênio,mcg,traços,BRC0282C,Nome não encontrado
Vitamina A (RE),mcg,traços,BRC0282C,Nome não encontrado
Vitamina A (RAE),mcg,traços,BRC0282C,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0282C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,23",BRC0282C,Nome não encontrado
Tiamina,mg,"0,03",BRC0282C,Nome não encontrado
Riboflavina,mg,traços,BRC0282C,Nome não encontrado
Niacina,mg,traços,BRC0282C,Nome não encontrado
Vitamina B6,mg,traços,BRC0282C,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC0282C,Nome não encontrado
Vitamina C,mg,"2,09",BRC0282C,Nome não encontrado
Equivalente de folato,mcg,"0,00",BRC0282C,Nome não encontrado
Sal de adição,g,"0,00",BRC0282C,Nome não encontrado
Açúcar de adição,g,"0,00",BRC0282C,Nome não encontrado
Gordura de adição,g,"0,00",BRC0282C,Nome não encontrado
Proteína vegetal,g,"0,46",BRC0282C,Nome não encontrado
Proteína animal,g,"0,00",BRC0282C,Nome não encontrado
