componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,1230,1353,BRC0904F,Nome não encontrado
Energia,kcal,296,325,BRC0904F,Nome não encontrado
Umidade,g,"51,9","57,1",BRC0904F,Nome não encontrado
Carboidrato total,g,"0,68","0,75",BRC0904F,Nome não encontrado
Carboidrato disponível,g,"0,56","0,61",BRC0904F,Nome não encontrado
Proteína,g,"24,0","26,4",BRC0904F,Nome não encontrado
Lipídios,g,"21,9","24,1",BRC0904F,Nome não encontrado
Fibra alimentar,g,"0,12","0,14",BRC0904F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0904F,Nome não encontrado
Cinzas,g,"1,41","1,55",BRC0904F,Nome não encontrado
Colesterol,mg,"86,5","95,1",BRC0904F,Nome não encontrado
Ácidos graxos saturados,g,"6,70","7,36",BRC0904F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,99","11,0",BRC0904F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,05","3,36",BRC0904F,Nome não encontrado
Ácidos graxos trans,g,"0,01","0,01",BRC0904F,Nome não encontrado
Cálcio,mg,"13,2","14,5",BRC0904F,Nome não encontrado
Ferro,mg,"2,71","2,98",BRC0904F,Nome não encontrado
Sódio,mg,246,270,BRC0904F,Nome não encontrado
Magnésio,mg,"21,7","23,8",BRC0904F,Nome não encontrado
Fósforo,mg,259,285,BRC0904F,Nome não encontrado
Potássio,mg,326,359,BRC0904F,Nome não encontrado
Manganês,mg,"0,03","0,03",BRC0904F,Nome não encontrado
Zinco,mg,"2,51","2,76",BRC0904F,Nome não encontrado
Cobre,mg,"0,26","0,28",BRC0904F,Nome não encontrado
Selênio,mcg,"20,7","22,8",BRC0904F,Nome não encontrado
Vitamina A (RE),mcg,"20,0","21,9",BRC0904F,Nome não encontrado
Vitamina A (RAE),mcg,"20,0","21,9",BRC0904F,Nome não encontrado
Vitamina D,mcg,"2,85","3,14",BRC0904F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,80","1,98",BRC0904F,Nome não encontrado
Tiamina,mg,"0,08","0,08",BRC0904F,Nome não encontrado
Riboflavina,mg,"0,31","0,34",BRC0904F,Nome não encontrado
Niacina,mg,"3,96","4,36",BRC0904F,Nome não encontrado
Vitamina B6,mg,"0,36","0,40",BRC0904F,Nome não encontrado
Vitamina B12,mcg,"0,39","0,43",BRC0904F,Nome não encontrado
Vitamina C,mg,"0,41","0,45",BRC0904F,Nome não encontrado
Equivalente de folato,mcg,"2,53","2,78",BRC0904F,Nome não encontrado
Sal de adição,g,"0,45","0,50",BRC0904F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0904F,Nome não encontrado
Gordura de adição,g,-,-,BRC0904F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0904F,Nome não encontrado
Proteína animal,g,-,-,BRC0904F,Nome não encontrado
