componente,unidade,Valor por 100g,Porção Média (60 g),codigo_alimento,nome_alimento
Energia,kJ,1063,637,BRC0191F,Nome não encontrado
Energia,kcal,256,153,BRC0191F,Nome não encontrado
Umidade,g,"57,0","34,2",BRC0191F,Nome não encontrado
Carboidrato total,g,"1,00","0,60",BRC0191F,Nome não encontrado
Carboidrato disponível,g,"1,00","0,60",BRC0191F,Nome não encontrado
Proteína,g,"18,0","10,8",BRC0191F,Nome não encontrado
Lipídios,g,"20,0","12,0",BRC0191F,Nome não encontrado
Fibra alimentar,g,,,BRC0191F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0191F,Nome não encontrado
Cinzas,g,"4,00","2,40",BRC0191F,Nome não encontrado
Colesterol,mg,"53,5","32,1",BRC0191F,Nome não encontrado
Ácidos graxos saturados,g,"6,93","4,16",BRC0191F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,26","5,56",BRC0191F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,13","1,28",BRC0191F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0191F,Nome não encontrado
Cálcio,mg,"6,93","4,16",BRC0191F,Nome não encontrado
Ferro,mg,"0,99","0,59",BRC0191F,Nome não encontrado
Sódio,mg,839,503,BRC0191F,Nome não encontrado
Magnésio,mg,"11,9","7,13",BRC0191F,Nome não encontrado
Fósforo,mg,105,"63,6",BRC0191F,Nome não encontrado
Potássio,mg,187,112,BRC0191F,Nome não encontrado
Manganês,mg,,,BRC0191F,Nome não encontrado
Zinco,mg,"2,09","1,25",BRC0191F,Nome não encontrado
Cobre,mg,,,BRC0191F,Nome não encontrado
Selênio,mcg,,,BRC0191F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0191F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0191F,Nome não encontrado
Vitamina D,mcg,"0,83","0,50",BRC0191F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0191F,Nome não encontrado
Tiamina,mg,"0,26","0,15",BRC0191F,Nome não encontrado
Riboflavina,mg,"0,17","0,10",BRC0191F,Nome não encontrado
Niacina,mg,"3,20","1,92",BRC0191F,Nome não encontrado
Vitamina B6,mg,"0,17","0,10",BRC0191F,Nome não encontrado
Vitamina B12,mcg,"1,50","0,90",BRC0191F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0191F,Nome não encontrado
Equivalente de folato,mcg,"3,96","2,38",BRC0191F,Nome não encontrado
Sal de adição,g,,,BRC0191F,Nome não encontrado
Açúcar de adição,g,,,BRC0191F,Nome não encontrado
Gordura de adição,g,,,BRC0191F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0191F,Nome não encontrado
Proteína animal,g,"18,0","10,8",BRC0191F,Nome não encontrado
