componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,565,677,BRC0055F,Nome não encontrado
Energia,kcal,134,161,BRC0055F,Nome não encontrado
Umidade,g,"71,0","85,2",BRC0055F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0055F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0055F,Nome não encontrado
Proteína,g,"23,5","28,2",BRC0055F,Nome não encontrado
Lipídios,g,"4,47","5,37",BRC0055F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0055F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0055F,Nome não encontrado
Cinzas,g,"1,04","1,24",BRC0055F,Nome não encontrado
Colesterol,mg,"34,5","41,4",BRC0055F,Nome não encontrado
Ácidos graxos saturados,g,"1,94","2,33",BRC0055F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,89","2,27",BRC0055F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,06","0,07",BRC0055F,Nome não encontrado
Ácidos graxos trans,g,"0,10","0,12",BRC0055F,Nome não encontrado
Cálcio,mg,"3,19","3,82",BRC0055F,Nome não encontrado
Ferro,mg,"1,97","2,36",BRC0055F,Nome não encontrado
Sódio,mg,"43,1","51,7",BRC0055F,Nome não encontrado
Magnésio,mg,"20,0","24,0",BRC0055F,Nome não encontrado
Fósforo,mg,165,198,BRC0055F,Nome não encontrado
Potássio,mg,298,358,BRC0055F,Nome não encontrado
Manganês,mg,"0,01","0,01",BRC0055F,Nome não encontrado
Zinco,mg,"2,96","3,55",BRC0055F,Nome não encontrado
Cobre,mg,"0,03","0,04",BRC0055F,Nome não encontrado
Selênio,mcg,"2,56","3,07",BRC0055F,Nome não encontrado
Vitamina A (RE),mcg,"3,52","4,22",BRC0055F,Nome não encontrado
Vitamina A (RAE),mcg,"3,52","4,22",BRC0055F,Nome não encontrado
Vitamina D,mcg,"0,07","0,09",BRC0055F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,24","0,28",BRC0055F,Nome não encontrado
Tiamina,mg,"0,12","0,15",BRC0055F,Nome não encontrado
Riboflavina,mg,"0,07","0,08",BRC0055F,Nome não encontrado
Niacina,mg,"3,59","4,31",BRC0055F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0055F,Nome não encontrado
Vitamina B12,mcg,"2,24","2,69",BRC0055F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0055F,Nome não encontrado
Equivalente de folato,mcg,,,BRC0055F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0055F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0055F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0055F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0055F,Nome não encontrado
Proteína animal,g,"23,5","28,2",BRC0055F,Nome não encontrado
