componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,590,589,BRC0104E,Nome não encontrado
Energia,kcal,140,140,BRC0104E,Nome não encontrado
Umidade,g,"70,1","70,1",BRC0104E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0104E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0104E,Nome não encontrado
Proteína,g,"23,2","23,2",BRC0104E,Nome não encontrado
Lipídios,g,"5,26","5,26",BRC0104E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0104E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0104E,Nome não encontrado
Cinzas,g,"1,99","1,99",BRC0104E,Nome não encontrado
Colesterol,mg,"90,7","90,7",BRC0104E,Nome não encontrado
Ácidos graxos saturados,g,"2,18","2,18",BRC0104E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,72","1,72",BRC0104E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,54","0,54",BRC0104E,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0104E,Nome não encontrado
Cálcio,mg,134,134,BRC0104E,Nome não encontrado
Ferro,mg,"0,41","0,41",BRC0104E,Nome não encontrado
Sódio,mg,231,231,BRC0104E,Nome não encontrado
Magnésio,mg,"30,4","30,4",BRC0104E,Nome não encontrado
Fósforo,mg,248,248,BRC0104E,Nome não encontrado
Potássio,mg,329,329,BRC0104E,Nome não encontrado
Manganês,mg,"0,10","0,10",BRC0104E,Nome não encontrado
Zinco,mg,"0,90","0,90",BRC0104E,Nome não encontrado
Cobre,mg,"0,06","0,06",BRC0104E,Nome não encontrado
Selênio,mcg,"36,9","36,9",BRC0104E,Nome não encontrado
Vitamina A (RE),mcg,"2,19","2,19",BRC0104E,Nome não encontrado
Vitamina A (RAE),mcg,"1,89","1,89",BRC0104E,Nome não encontrado
Vitamina D,mcg,"1,67","1,67",BRC0104E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,71","0,71",BRC0104E,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0104E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0104E,Nome não encontrado
Niacina,mg,"3,49","3,49",BRC0104E,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0104E,Nome não encontrado
Vitamina B12,mcg,"4,00","4,00",BRC0104E,Nome não encontrado
Vitamina C,mg,"0,60","0,60",BRC0104E,Nome não encontrado
Equivalente de folato,mcg,"14,1","14,1",BRC0104E,Nome não encontrado
Sal de adição,g,"0,45","0,45",BRC0104E,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0104E,Nome não encontrado
Gordura de adição,g,-,-,BRC0104E,Nome não encontrado
Proteína vegetal,g,-,-,BRC0104E,Nome não encontrado
Proteína animal,g,-,-,BRC0104E,Nome não encontrado
