componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (40 g),codigo_alimento,nome_alimento
Energia,kJ,1854,741,BRC0120K,Nome não encontrado
Energia,kcal,446,178,BRC0120K,Nome não encontrado
Umidade,g,"22,4","8,95",BRC0120K,Nome não encontrado
Carboidrato total,g,"37,5","15,0",BRC0120K,Nome não encontrado
Carboidrato disponível,g,"32,5","13,0",BRC0120K,Nome não encontrado
Proteína,g,"8,51","3,40",BRC0120K,Nome não encontrado
Lipídios,g,"30,2","12,1",BRC0120K,Nome não encontrado
Fibra alimentar,g,"4,96","1,99",BRC0120K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0120K,Nome não encontrado
Cinzas,g,"1,45","0,58",BRC0120K,Nome não encontrado
Colesterol,mg,184,"73,8",BRC0120K,Nome não encontrado
Ácidos graxos saturados,g,"16,4","6,54",BRC0120K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"9,05","3,62",BRC0120K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,24","0,49",BRC0120K,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,11",BRC0120K,Nome não encontrado
Cálcio,mg,"46,1","18,5",BRC0120K,Nome não encontrado
Ferro,mg,"3,73","1,49",BRC0120K,Nome não encontrado
Sódio,mg,"46,9","18,8",BRC0120K,Nome não encontrado
Magnésio,mg,"65,7","26,3",BRC0120K,Nome não encontrado
Fósforo,mg,198,"79,3",BRC0120K,Nome não encontrado
Potássio,mg,247,"99,1",BRC0120K,Nome não encontrado
Manganês,mg,"0,27","0,11",BRC0120K,Nome não encontrado
Zinco,mg,"1,15","0,46",BRC0120K,Nome não encontrado
Cobre,mg,"0,03","0,01",BRC0120K,Nome não encontrado
Selênio,mcg,"5,75","2,30",BRC0120K,Nome não encontrado
Vitamina A (RE),mcg,152,"60,9",BRC0120K,Nome não encontrado
Vitamina A (RAE),mcg,150,"60,3",BRC0120K,Nome não encontrado
Vitamina D,mcg,"0,82","0,33",BRC0120K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,14","0,86",BRC0120K,Nome não encontrado
Tiamina,mg,"0,06","0,02",BRC0120K,Nome não encontrado
Riboflavina,mg,"0,08","0,03",BRC0120K,Nome não encontrado
Niacina,mg,"0,53","0,21",BRC0120K,Nome não encontrado
Vitamina B6,mg,"0,02","0,01",BRC0120K,Nome não encontrado
Vitamina B12,mcg,"0,40","0,16",BRC0120K,Nome não encontrado
Vitamina C,mg,"0,02","0,01",BRC0120K,Nome não encontrado
Equivalente de folato,mcg,"19,5","7,82",BRC0120K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0120K,Nome não encontrado
Açúcar de adição,g,"11,0","4,40",BRC0120K,Nome não encontrado
Gordura de adição,g,-,-,BRC0120K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0120K,Nome não encontrado
Proteína animal,g,-,-,BRC0120K,Nome não encontrado
