componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (140 g),codigo_alimento,nome_alimento
Energia,kJ,219,306,BRC0021C,Nome não encontrado
Energia,kcal,52,72,BRC0021C,Nome não encontrado
Umidade,g,"85,6",119,BRC0021C,Nome não encontrado
Carboidrato total,g,"12,8","17,9",BRC0021C,Nome não encontrado
Carboidrato disponível,g,"9,92","13,9",BRC0021C,Nome não encontrado
Proteína,g,"0,83","1,16",BRC0021C,Nome não encontrado
Lipídios,g,"0,36","0,50",BRC0021C,Nome não encontrado
Fibra alimentar,g,"2,87","4,02",BRC0021C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0021C,Nome não encontrado
Cinzas,g,"0,38","0,53",BRC0021C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0021C,Nome não encontrado
Ácidos graxos saturados,g,traços,traços,BRC0021C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0021C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0021C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0021C,Nome não encontrado
Cálcio,mg,"34,7","48,6",BRC0021C,Nome não encontrado
Ferro,mg,"0,14","0,19",BRC0021C,Nome não encontrado
Sódio,mg,"0,99","1,39",BRC0021C,Nome não encontrado
Magnésio,mg,"12,6","17,7",BRC0021C,Nome não encontrado
Fósforo,mg,"23,4","32,8",BRC0021C,Nome não encontrado
Potássio,mg,184,258,BRC0021C,Nome não encontrado
Manganês,mg,"0,06","0,08",BRC0021C,Nome não encontrado
Zinco,mg,"0,13","0,18",BRC0021C,Nome não encontrado
Cobre,mg,"0,04","0,06",BRC0021C,Nome não encontrado
Selênio,mcg,"0,30","0,42",BRC0021C,Nome não encontrado
Vitamina A (RE),mcg,"2,96","4,14",BRC0021C,Nome não encontrado
Vitamina A (RAE),mcg,"1,48","2,07",BRC0021C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0021C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,76",BRC0021C,Nome não encontrado
Tiamina,mg,"0,08","0,11",BRC0021C,Nome não encontrado
Riboflavina,mg,"0,05","0,06",BRC0021C,Nome não encontrado
Niacina,mg,traços,traços,BRC0021C,Nome não encontrado
Vitamina B6,mg,"0,04","0,05",BRC0021C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0021C,Nome não encontrado
Vitamina C,mg,"54,9","76,9",BRC0021C,Nome não encontrado
Equivalente de folato,mcg,"32,5","45,5",BRC0021C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0021C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0021C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0021C,Nome não encontrado
Proteína vegetal,g,"0,83","1,16",BRC0021C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0021C,Nome não encontrado
