componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (65 g),codigo_alimento,nome_alimento
Energia,kJ,463,300,BRC0006C,Nome não encontrado
Energia,kcal,109,70,BRC0006C,Nome não encontrado
Umidade,g,"71,1","46,2",BRC0006C,Nome não encontrado
Carboidrato total,g,"26,7","17,4",BRC0006C,Nome não encontrado
Carboidrato disponível,g,"24,5","15,9",BRC0006C,Nome não encontrado
Proteína,g,"1,27","0,83",BRC0006C,Nome não encontrado
Lipídios,g,"0,19","0,12",BRC0006C,Nome não encontrado
Fibra alimentar,g,"2,24","1,46",BRC0006C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0006C,Nome não encontrado
Cinzas,g,"0,78","0,50",BRC0006C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0006C,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,04",BRC0006C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0006C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0006C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0006C,Nome não encontrado
Cálcio,mg,"4,29","2,79",BRC0006C,Nome não encontrado
Ferro,mg,"0,32","0,21",BRC0006C,Nome não encontrado
Sódio,mg,traços,traços,BRC0006C,Nome não encontrado
Magnésio,mg,"31,0","20,2",BRC0006C,Nome não encontrado
Fósforo,mg,"23,0","14,9",BRC0006C,Nome não encontrado
Potássio,mg,346,225,BRC0006C,Nome não encontrado
Manganês,mg,"0,51","0,33",BRC0006C,Nome não encontrado
Zinco,mg,"0,17","0,11",BRC0006C,Nome não encontrado
Cobre,mg,"0,08","0,05",BRC0006C,Nome não encontrado
Selênio,mcg,"0,13","0,09",BRC0006C,Nome não encontrado
Vitamina A (RE),mcg,"25,6","16,6",BRC0006C,Nome não encontrado
Vitamina A (RAE),mcg,"12,8","8,31",BRC0006C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0006C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,04",BRC0006C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0006C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0006C,Nome não encontrado
Niacina,mg,traços,traços,BRC0006C,Nome não encontrado
Vitamina B6,mg,"0,12","0,08",BRC0006C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0006C,Nome não encontrado
Vitamina C,mg,"11,2","7,31",BRC0006C,Nome não encontrado
Equivalente de folato,mcg,"23,0","15,0",BRC0006C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0006C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0006C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0006C,Nome não encontrado
Proteína vegetal,g,"1,27","0,83",BRC0006C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0006C,Nome não encontrado
