componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,122,97,BRC0971B,Nome não encontrado
Energia,kcal,29,22,BRC0971B,Nome não encontrado
Umidade,g,"91,5","73,2",BRC0971B,Nome não encontrado
Carboidrato total,g,"4,68","3,74",BRC0971B,Nome não encontrado
Carboidrato disponível,g,"4,49","3,59",BRC0971B,Nome não encontrado
Proteína,g,"2,05","1,64",BRC0971B,Nome não encontrado
Lipídios,g,"0,28","0,23",BRC0971B,Nome não encontrado
Fibra alimentar,g,"0,23","0,18",BRC0971B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0971B,Nome não encontrado
Cinzas,g,"1,50","1,20",BRC0971B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0971B,Nome não encontrado
Ácidos graxos saturados,g,"0,06","0,05",BRC0971B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,15","0,12",BRC0971B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,00","0,00",BRC0971B,Nome não encontrado
Ácidos graxos trans,g,,,BRC0971B,Nome não encontrado
Cálcio,mg,"28,2","22,6",BRC0971B,Nome não encontrado
Ferro,mg,"1,14","0,92",BRC0971B,Nome não encontrado
Sódio,mg,192,154,BRC0971B,Nome não encontrado
Magnésio,mg,"42,3","33,8",BRC0971B,Nome não encontrado
Fósforo,mg,"30,7","24,5",BRC0971B,Nome não encontrado
Potássio,mg,389,311,BRC0971B,Nome não encontrado
Manganês,mg,"0,52","0,42",BRC0971B,Nome não encontrado
Zinco,mg,"0,85","0,68",BRC0971B,Nome não encontrado
Cobre,mg,"0,12","0,10",BRC0971B,Nome não encontrado
Selênio,mcg,,,BRC0971B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0971B,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0971B,Nome não encontrado
Vitamina D,mcg,,,BRC0971B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0971B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0971B,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0971B,Nome não encontrado
Niacina,mg,traços,traços,BRC0971B,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0971B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0971B,Nome não encontrado
Vitamina C,mg,"46,2","36,9",BRC0971B,Nome não encontrado
Equivalente de folato,mcg,,,BRC0971B,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0971B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0971B,Nome não encontrado
Gordura de adição,g,-,-,BRC0971B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0971B,Nome não encontrado
Proteína animal,g,-,-,BRC0971B,Nome não encontrado
