componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (6 g),codigo_alimento,nome_alimento
Energia,kJ,1939,116,BRC0032A,Nome não encontrado
Energia,kcal,461,27,BRC0032A,Nome não encontrado
Umidade,g,"1,50","0,09",BRC0032A,Nome não encontrado
Carboidrato total,g,"71,3","4,28",BRC0032A,Nome não encontrado
Carboidrato disponível,g,"67,6","4,06",BRC0032A,Nome não encontrado
Proteína,g,"9,90","0,59",BRC0032A,Nome não encontrado
Lipídios,g,"16,0","0,96",BRC0032A,Nome não encontrado
Fibra alimentar,g,"3,70","0,22",BRC0032A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0032A,Nome não encontrado
Cinzas,g,"1,30","0,08",BRC0032A,Nome não encontrado
Colesterol,mg,"99,6","5,97",BRC0032A,Nome não encontrado
Ácidos graxos saturados,g,"9,41","0,56",BRC0032A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"4,70","0,28",BRC0032A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,84","0,05",BRC0032A,Nome não encontrado
Ácidos graxos trans,g,"3,52","0,21",BRC0032A,Nome não encontrado
Cálcio,mg,"29,9","1,80",BRC0032A,Nome não encontrado
Ferro,mg,"0,30","0,02",BRC0032A,Nome não encontrado
Sódio,mg,362,"21,7",BRC0032A,Nome não encontrado
Magnésio,mg,"12,4","0,74",BRC0032A,Nome não encontrado
Fósforo,mg,105,"6,32",BRC0032A,Nome não encontrado
Potássio,mg,114,"6,88",BRC0032A,Nome não encontrado
Manganês,mg,"0,79","0,05",BRC0032A,Nome não encontrado
Zinco,mg,"0,39","0,02",BRC0032A,Nome não encontrado
Cobre,mg,"0,17","0,01",BRC0032A,Nome não encontrado
Selênio,mcg,,,BRC0032A,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0032A,Nome não encontrado
Vitamina A (RAE),mcg,136,"8,17",BRC0032A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0032A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0032A,Nome não encontrado
Tiamina,mg,"0,68","0,04",BRC0032A,Nome não encontrado
Riboflavina,mg,"0,07","0,00",BRC0032A,Nome não encontrado
Niacina,mg,"0,33","0,02",BRC0032A,Nome não encontrado
Vitamina B6,mg,"0,04","0,00",BRC0032A,Nome não encontrado
Vitamina B12,mcg,"0,37","0,02",BRC0032A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0032A,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0032A,Nome não encontrado
Sal de adição,g,,,BRC0032A,Nome não encontrado
Açúcar de adição,g,,,BRC0032A,Nome não encontrado
Gordura de adição,g,,,BRC0032A,Nome não encontrado
Proteína vegetal,g,,,BRC0032A,Nome não encontrado
Proteína animal,g,,,BRC0032A,Nome não encontrado
