componente,unidade,Valor por 100g,Porção Média (120 g),codigo_alimento,nome_alimento
Energia,kJ,622,746,BRC0148F,Nome não encontrado
Energia,kcal,149,178,BRC0148F,Nome não encontrado
Umidade,g,"71,5","85,8",BRC0148F,Nome não encontrado
Carboidrato total,g,"0,01","0,01",BRC0148F,Nome não encontrado
Carboidrato disponível,g,"0,01","0,01",BRC0148F,Nome não encontrado
Proteína,g,"20,6","24,8",BRC0148F,Nome não encontrado
Lipídios,g,"7,33","8,80",BRC0148F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0148F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0148F,Nome não encontrado
Cinzas,g,"0,53","0,64",BRC0148F,Nome não encontrado
Colesterol,mg,"69,0","82,8",BRC0148F,Nome não encontrado
Ácidos graxos saturados,g,"2,91","3,49",BRC0148F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,04","3,64",BRC0148F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40","0,48",BRC0148F,Nome não encontrado
Ácidos graxos trans,g,,,BRC0148F,Nome não encontrado
Cálcio,mg,"8,72","10,5",BRC0148F,Nome não encontrado
Ferro,mg,"3,98","4,78",BRC0148F,Nome não encontrado
Sódio,mg,"48,2","57,9",BRC0148F,Nome não encontrado
Magnésio,mg,"27,5","33,1",BRC0148F,Nome não encontrado
Fósforo,mg,235,282,BRC0148F,Nome não encontrado
Potássio,mg,376,452,BRC0148F,Nome não encontrado
Manganês,mg,,,BRC0148F,Nome não encontrado
Zinco,mg,"4,05","4,86",BRC0148F,Nome não encontrado
Cobre,mg,,,BRC0148F,Nome não encontrado
Selênio,mcg,,,BRC0148F,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0148F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0148F,Nome não encontrado
Vitamina D,mcg,,,BRC0148F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,00","0,00",BRC0148F,Nome não encontrado
Tiamina,mg,"0,17","0,21",BRC0148F,Nome não encontrado
Riboflavina,mg,"0,35","0,42",BRC0148F,Nome não encontrado
Niacina,mg,"6,13","7,35",BRC0148F,Nome não encontrado
Vitamina B6,mg,"0,45","0,54",BRC0148F,Nome não encontrado
Vitamina B12,mcg,"3,32","3,98",BRC0148F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0148F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0148F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0148F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0148F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0148F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0148F,Nome não encontrado
Proteína animal,g,"20,6","24,8",BRC0148F,Nome não encontrado
