componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1167,BRC1155A,Nome não encontrado
Energia,kcal,281,BRC1155A,Nome não encontrado
Umidade,g,"52,1",BRC1155A,Nome não encontrado
Carboidrato total,g,"14,3",BRC1155A,Nome não encontrado
Carboidrato disponível,g,"12,3",BRC1155A,Nome não encontrado
Proteína,g,"12,0",BRC1155A,Nome não encontrado
Lipídios,g,"19,7",BRC1155A,Nome não encontrado
Fibra alimentar,g,"1,96",BRC1155A,Nome não encontrado
Álcool,g,"0,00",BRC1155A,Nome não encontrado
Cinzas,g,"1,92",BRC1155A,Nome não encontrado
Colesterol,mg,"49,8",BRC1155A,Nome não encontrado
Ácidos graxos saturados,g,"8,35",BRC1155A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,45",BRC1155A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,85",BRC1155A,Nome não encontrado
Ácidos graxos trans,g,"0,43",BRC1155A,Nome não encontrado
Cálcio,mg,"78,5",BRC1155A,Nome não encontrado
Ferro,mg,"0,93",BRC1155A,Nome não encontrado
Sódio,mg,534,BRC1155A,Nome não encontrado
Magnésio,mg,"23,4",BRC1155A,Nome não encontrado
Fósforo,mg,107,BRC1155A,Nome não encontrado
Potássio,mg,153,BRC1155A,Nome não encontrado
Manganês,mg,"0,41",BRC1155A,Nome não encontrado
Zinco,mg,"1,48",BRC1155A,Nome não encontrado
Cobre,mg,"0,11",BRC1155A,Nome não encontrado
Selênio,mcg,"3,33",BRC1155A,Nome não encontrado
Vitamina A (RE),mcg,"71,3",BRC1155A,Nome não encontrado
Vitamina A (RAE),mcg,"68,1",BRC1155A,Nome não encontrado
Vitamina D,mcg,"0,02",BRC1155A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,52",BRC1155A,Nome não encontrado
Tiamina,mg,"0,08",BRC1155A,Nome não encontrado
Riboflavina,mg,"0,05",BRC1155A,Nome não encontrado
Niacina,mg,"0,91",BRC1155A,Nome não encontrado
Vitamina B6,mg,"0,03",BRC1155A,Nome não encontrado
Vitamina B12,mcg,"0,45",BRC1155A,Nome não encontrado
Vitamina C,mg,"3,66",BRC1155A,Nome não encontrado
Equivalente de folato,mcg,"28,2",BRC1155A,Nome não encontrado
Sal de adição,g,,BRC1155A,Nome não encontrado
Açúcar de adição,g,,BRC1155A,Nome não encontrado
Gordura de adição,g,-,BRC1155A,Nome não encontrado
Proteína vegetal,g,-,BRC1155A,Nome não encontrado
Proteína animal,g,-,BRC1155A,Nome não encontrado
