componente,unidade,Valor por 100g,Porção Média (40 g),codigo_alimento,nome_alimento
Energia,kJ,97,38,BRC0667B,Nome não encontrado
Energia,kcal,23,9,BRC0667B,Nome não encontrado
Umidade,g,"93,2","37,3",BRC0667B,Nome não encontrado
Carboidrato total,g,"4,63","1,85",BRC0667B,Nome não encontrado
Carboidrato disponível,g,"3,51","1,40",BRC0667B,Nome não encontrado
Proteína,g,"1,44","0,58",BRC0667B,Nome não encontrado
Lipídios,g,"0,11","0,04",BRC0667B,Nome não encontrado
Fibra alimentar,g,"1,12","0,45",BRC0667B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0667B,Nome não encontrado
Cinzas,g,"0,63","0,25",BRC0667B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0667B,Nome não encontrado
Ácidos graxos saturados,g,"0,02","0,01",BRC0667B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,02","0,01",BRC0667B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,04","0,01",BRC0667B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0667B,Nome não encontrado
Cálcio,mg,"43,0","17,2",BRC0667B,Nome não encontrado
Ferro,mg,"0,27","0,11",BRC0667B,Nome não encontrado
Sódio,mg,"1,18","0,47",BRC0667B,Nome não encontrado
Magnésio,mg,"10,4","4,16",BRC0667B,Nome não encontrado
Fósforo,mg,"40,0","16,0",BRC0667B,Nome não encontrado
Potássio,mg,239,"95,9",BRC0667B,Nome não encontrado
Manganês,mg,"0,11","0,04",BRC0667B,Nome não encontrado
Zinco,mg,"0,31","0,12",BRC0667B,Nome não encontrado
Cobre,mg,"0,10","0,04",BRC0667B,Nome não encontrado
Selênio,mcg,"0,84","0,33",BRC0667B,Nome não encontrado
Vitamina A (RE),mcg,324,129,BRC0667B,Nome não encontrado
Vitamina A (RAE),mcg,162,"64,8",BRC0667B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0667B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,00","0,40",BRC0667B,Nome não encontrado
Tiamina,mg,"0,04","0,02",BRC0667B,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0667B,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0667B,Nome não encontrado
Vitamina B6,mg,"0,16","0,06",BRC0667B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0667B,Nome não encontrado
Vitamina C,mg,"22,6","9,02",BRC0667B,Nome não encontrado
Equivalente de folato,mcg,"7,42","2,97",BRC0667B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0667B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0667B,Nome não encontrado
Gordura de adição,g,-,-,BRC0667B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0667B,Nome não encontrado
Proteína animal,g,-,-,BRC0667B,Nome não encontrado
