componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,732,BRC0951A,Nome não encontrado
Energia,kcal,175,BRC0951A,Nome não encontrado
Umidade,g,"62,5",BRC0951A,Nome não encontrado
Carboidrato total,g,"12,8",BRC0951A,Nome não encontrado
Carboidrato disponível,g,"10,7",BRC0951A,Nome não encontrado
Proteína,g,"15,8",BRC0951A,Nome não encontrado
Lipídios,g,"7,15",BRC0951A,Nome não encontrado
Fibra alimentar,g,"2,07",BRC0951A,Nome não encontrado
Álcool,g,"0,00",BRC0951A,Nome não encontrado
Cinzas,g,"1,76",BRC0951A,Nome não encontrado
Colesterol,mg,"41,2",BRC0951A,Nome não encontrado
Ácidos graxos saturados,g,"3,19",BRC0951A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,78",BRC0951A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,14",BRC0951A,Nome não encontrado
Ácidos graxos trans,g,"0,18",BRC0951A,Nome não encontrado
Cálcio,mg,178,BRC0951A,Nome não encontrado
Ferro,mg,"0,54",BRC0951A,Nome não encontrado
Sódio,mg,216,BRC0951A,Nome não encontrado
Magnésio,mg,"30,1",BRC0951A,Nome não encontrado
Fósforo,mg,262,BRC0951A,Nome não encontrado
Potássio,mg,226,BRC0951A,Nome não encontrado
Manganês,mg,"0,02",BRC0951A,Nome não encontrado
Zinco,mg,"1,32",BRC0951A,Nome não encontrado
Cobre,mg,"0,07",BRC0951A,Nome não encontrado
Selênio,mcg,"5,20",BRC0951A,Nome não encontrado
Vitamina A (RE),mcg,121,BRC0951A,Nome não encontrado
Vitamina A (RAE),mcg,"70,6",BRC0951A,Nome não encontrado
Vitamina D,mcg,"0,08",BRC0951A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,36",BRC0951A,Nome não encontrado
Tiamina,mg,"0,07",BRC0951A,Nome não encontrado
Riboflavina,mg,"0,06",BRC0951A,Nome não encontrado
Niacina,mg,"7,73",BRC0951A,Nome não encontrado
Vitamina B6,mg,"0,06",BRC0951A,Nome não encontrado
Vitamina B12,mcg,"0,55",BRC0951A,Nome não encontrado
Vitamina C,mg,"2,47",BRC0951A,Nome não encontrado
Equivalente de folato,mcg,"6,43",BRC0951A,Nome não encontrado
Sal de adição,g,,BRC0951A,Nome não encontrado
Açúcar de adição,g,,BRC0951A,Nome não encontrado
Gordura de adição,g,-,BRC0951A,Nome não encontrado
Proteína vegetal,g,-,BRC0951A,Nome não encontrado
Proteína animal,g,-,BRC0951A,Nome não encontrado
