componente,unidade,Valor por 100g,Porção Média (100 g),codigo_alimento,nome_alimento
Energia,kJ,628,627,BRC0631A,Nome não encontrado
Energia,kcal,149,148,BRC0631A,Nome não encontrado
Umidade,g,"64,5","64,5",BRC0631A,Nome não encontrado
Carboidrato total,g,"24,2","24,2",BRC0631A,Nome não encontrado
Carboidrato disponível,g,"22,5","22,5",BRC0631A,Nome não encontrado
Proteína,g,"6,96","6,96",BRC0631A,Nome não encontrado
Lipídios,g,"3,07","3,07",BRC0631A,Nome não encontrado
Fibra alimentar,g,"1,67","1,67",BRC0631A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0631A,Nome não encontrado
Cinzas,g,"1,15","1,15",BRC0631A,Nome não encontrado
Colesterol,mg,"20,4","20,4",BRC0631A,Nome não encontrado
Ácidos graxos saturados,g,"1,01","1,01",BRC0631A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,94","0,94",BRC0631A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,01","1,01",BRC0631A,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,02",BRC0631A,Nome não encontrado
Cálcio,mg,"9,89","9,89",BRC0631A,Nome não encontrado
Ferro,mg,"1,68","1,68",BRC0631A,Nome não encontrado
Sódio,mg,263,263,BRC0631A,Nome não encontrado
Magnésio,mg,"7,55","7,55",BRC0631A,Nome não encontrado
Fósforo,mg,"57,2","57,2",BRC0631A,Nome não encontrado
Potássio,mg,131,131,BRC0631A,Nome não encontrado
Manganês,mg,"0,16","0,16",BRC0631A,Nome não encontrado
Zinco,mg,"1,09","1,09",BRC0631A,Nome não encontrado
Cobre,mg,"0,09","0,09",BRC0631A,Nome não encontrado
Selênio,mcg,"2,84","2,84",BRC0631A,Nome não encontrado
Vitamina A (RE),mcg,"32,0","32,0",BRC0631A,Nome não encontrado
Vitamina A (RAE),mcg,"18,4","18,4",BRC0631A,Nome não encontrado
Vitamina D,mcg,"0,07","0,07",BRC0631A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,35","0,35",BRC0631A,Nome não encontrado
Tiamina,mg,"0,07","0,07",BRC0631A,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0631A,Nome não encontrado
Niacina,mg,"3,16","3,16",BRC0631A,Nome não encontrado
Vitamina B6,mg,"0,02","0,02",BRC0631A,Nome não encontrado
Vitamina B12,mcg,"0,36","0,36",BRC0631A,Nome não encontrado
Vitamina C,mg,"4,11","4,11",BRC0631A,Nome não encontrado
Equivalente de folato,mcg,"65,9","65,9",BRC0631A,Nome não encontrado
Sal de adição,g,"0,47","0,47",BRC0631A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0631A,Nome não encontrado
Gordura de adição,g,-,-,BRC0631A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0631A,Nome não encontrado
Proteína animal,g,-,-,BRC0631A,Nome não encontrado
