componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,953,BRC1011F,Nome não encontrado
Energia,kcal,225,BRC1011F,Nome não encontrado
Umidade,g,"69,0",BRC1011F,Nome não encontrado
Carboidrato total,g,"0,00",BRC1011F,Nome não encontrado
Carboidrato disponível,g,"0,00",BRC1011F,Nome não encontrado
Proteína,g,"27,3",BRC1011F,Nome não encontrado
Lipídios,g,"2,26",BRC1011F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1011F,Nome não encontrado
Álcool,g,"0,00",BRC1011F,Nome não encontrado
Cinzas,g,"1,48",BRC1011F,Nome não encontrado
Colesterol,mg,"87,0",BRC1011F,Nome não encontrado
Ácidos graxos saturados,g,"0,44",BRC1011F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,41",BRC1011F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,40",BRC1011F,Nome não encontrado
Ácidos graxos trans,g,,BRC1011F,Nome não encontrado
Cálcio,mg,"13,5",BRC1011F,Nome não encontrado
Ferro,mg,"0,76",BRC1011F,Nome não encontrado
Sódio,mg,296,BRC1011F,Nome não encontrado
Magnésio,mg,"30,7",BRC1011F,Nome não encontrado
Fósforo,mg,220,BRC1011F,Nome não encontrado
Potássio,mg,250,BRC1011F,Nome não encontrado
Manganês,mg,traços,BRC1011F,Nome não encontrado
Zinco,mg,"1,56",BRC1011F,Nome não encontrado
Cobre,mg,"0,08",BRC1011F,Nome não encontrado
Selênio,mcg,,BRC1011F,Nome não encontrado
Vitamina A (RE),mcg,"9,15",BRC1011F,Nome não encontrado
Vitamina A (RAE),mcg,"9,15",BRC1011F,Nome não encontrado
Vitamina D,mcg,"0,14",BRC1011F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,09",BRC1011F,Nome não encontrado
Tiamina,mg,"0,04",BRC1011F,Nome não encontrado
Riboflavina,mg,"0,16",BRC1011F,Nome não encontrado
Niacina,mg,"10,9",BRC1011F,Nome não encontrado
Vitamina B6,mg,"0,79",BRC1011F,Nome não encontrado
Vitamina B12,mcg,"0,69",BRC1011F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1011F,Nome não encontrado
Equivalente de folato,mcg,"8,53",BRC1011F,Nome não encontrado
Sal de adição,g,"0,00",BRC1011F,Nome não encontrado
Açúcar de adição,g,"0,45",BRC1011F,Nome não encontrado
Gordura de adição,g,-,BRC1011F,Nome não encontrado
Proteína vegetal,g,-,BRC1011F,Nome não encontrado
Proteína animal,g,-,BRC1011F,Nome não encontrado
