componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1123,898,BRC0089K,Nome não encontrado
Energia,kcal,267,213,BRC0089K,Nome não encontrado
Umidade,g,"42,2","33,7",BRC0089K,Nome não encontrado
Carboidrato total,g,"42,2","33,7",BRC0089K,Nome não encontrado
Carboidrato disponível,g,"41,0","32,8",BRC0089K,Nome não encontrado
Proteína,g,"6,49","5,19",BRC0089K,Nome não encontrado
Lipídios,g,"8,28","6,63",BRC0089K,Nome não encontrado
Fibra alimentar,g,"1,17","0,94",BRC0089K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0089K,Nome não encontrado
Cinzas,g,"0,87","0,70",BRC0089K,Nome não encontrado
Colesterol,mg,"23,9","19,1",BRC0089K,Nome não encontrado
Ácidos graxos saturados,g,"4,48","3,59",BRC0089K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,37","1,10",BRC0089K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,17","0,94",BRC0089K,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,07",BRC0089K,Nome não encontrado
Cálcio,mg,"94,2","75,3",BRC0089K,Nome não encontrado
Ferro,mg,"1,84","1,47",BRC0089K,Nome não encontrado
Sódio,mg,"51,0","40,8",BRC0089K,Nome não encontrado
Magnésio,mg,"20,7","16,6",BRC0089K,Nome não encontrado
Fósforo,mg,113,"90,4",BRC0089K,Nome não encontrado
Potássio,mg,189,151,BRC0089K,Nome não encontrado
Manganês,mg,"0,19","0,15",BRC0089K,Nome não encontrado
Zinco,mg,"0,75","0,60",BRC0089K,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0089K,Nome não encontrado
Selênio,mcg,"8,18","6,54",BRC0089K,Nome não encontrado
Vitamina A (RE),mcg,"35,0","28,0",BRC0089K,Nome não encontrado
Vitamina A (RAE),mcg,"34,6","27,6",BRC0089K,Nome não encontrado
Vitamina D,mcg,"0,13","0,10",BRC0089K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,18","0,15",BRC0089K,Nome não encontrado
Tiamina,mg,"0,11","0,08",BRC0089K,Nome não encontrado
Riboflavina,mg,"0,17","0,13",BRC0089K,Nome não encontrado
Niacina,mg,"0,75","0,60",BRC0089K,Nome não encontrado
Vitamina B6,mg,"0,12","0,09",BRC0089K,Nome não encontrado
Vitamina B12,mcg,"0,21","0,17",BRC0089K,Nome não encontrado
Vitamina C,mg,"0,61","0,49",BRC0089K,Nome não encontrado
Equivalente de folato,mcg,"62,2","49,7",BRC0089K,Nome não encontrado
Sal de adição,g,,,BRC0089K,Nome não encontrado
Açúcar de adição,g,,,BRC0089K,Nome não encontrado
Gordura de adição,g,-,-,BRC0089K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0089K,Nome não encontrado
Proteína animal,g,-,-,BRC0089K,Nome não encontrado
