componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1668,833,BRC0999A,Nome não encontrado
Energia,kcal,398,199,BRC0999A,Nome não encontrado
Umidade,g,"23,5","11,7",BRC0999A,Nome não encontrado
Carboidrato total,g,"50,0","25,0",BRC0999A,Nome não encontrado
Carboidrato disponível,g,"49,3","24,6",BRC0999A,Nome não encontrado
Proteína,g,"6,51","3,26",BRC0999A,Nome não encontrado
Lipídios,g,"19,3","9,65",BRC0999A,Nome não encontrado
Fibra alimentar,g,"0,72","0,36",BRC0999A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0999A,Nome não encontrado
Cinzas,g,"0,77","0,38",BRC0999A,Nome não encontrado
Colesterol,mg,126,"63,1",BRC0999A,Nome não encontrado
Ácidos graxos saturados,g,"10,6","5,29",BRC0999A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,20","2,60",BRC0999A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,77","0,38",BRC0999A,Nome não encontrado
Ácidos graxos trans,g,"0,54","0,27",BRC0999A,Nome não encontrado
Cálcio,mg,"46,3","23,1",BRC0999A,Nome não encontrado
Ferro,mg,"2,05","1,02",BRC0999A,Nome não encontrado
Sódio,mg,"60,8","30,4",BRC0999A,Nome não encontrado
Magnésio,mg,"14,2","7,10",BRC0999A,Nome não encontrado
Fósforo,mg,"96,5","48,2",BRC0999A,Nome não encontrado
Potássio,mg,127,"63,9",BRC0999A,Nome não encontrado
Manganês,mg,"0,13","0,07",BRC0999A,Nome não encontrado
Zinco,mg,"0,66","0,33",BRC0999A,Nome não encontrado
Cobre,mg,"0,07","0,04",BRC0999A,Nome não encontrado
Selênio,mcg,"6,34","3,17",BRC0999A,Nome não encontrado
Vitamina A (RE),mcg,237,118,BRC0999A,Nome não encontrado
Vitamina A (RAE),mcg,232,116,BRC0999A,Nome não encontrado
Vitamina D,mcg,"0,51","0,25",BRC0999A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,73","0,36",BRC0999A,Nome não encontrado
Tiamina,mg,"0,09","0,04",BRC0999A,Nome não encontrado
Riboflavina,mg,"0,17","0,08",BRC0999A,Nome não encontrado
Niacina,mg,"0,74","0,37",BRC0999A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0999A,Nome não encontrado
Vitamina B12,mcg,"0,27","0,14",BRC0999A,Nome não encontrado
Vitamina C,mg,"0,58","0,29",BRC0999A,Nome não encontrado
Equivalente de folato,mcg,"63,6","31,8",BRC0999A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0999A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0999A,Nome não encontrado
Gordura de adição,g,-,-,BRC0999A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0999A,Nome não encontrado
Proteína animal,g,-,-,BRC0999A,Nome não encontrado
