componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1659,829,BRC0034K,Nome não encontrado
Energia,kcal,397,198,BRC0034K,Nome não encontrado
Umidade,g,"27,7","13,9",BRC0034K,Nome não encontrado
Carboidrato total,g,"42,3","21,2",BRC0034K,Nome não encontrado
Carboidrato disponível,g,"42,2","21,1",BRC0034K,Nome não encontrado
Proteína,g,"6,14","3,07",BRC0034K,Nome não encontrado
Lipídios,g,"22,6","11,3",BRC0034K,Nome não encontrado
Fibra alimentar,g,"0,12","0,06",BRC0034K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0034K,Nome não encontrado
Cinzas,g,"1,20","0,60",BRC0034K,Nome não encontrado
Colesterol,mg,"51,4","25,7",BRC0034K,Nome não encontrado
Ácidos graxos saturados,g,"12,0","6,01",BRC0034K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,46","3,73",BRC0034K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,20","0,60",BRC0034K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0034K,Nome não encontrado
Cálcio,mg,110,"55,3",BRC0034K,Nome não encontrado
Ferro,mg,"1,55","0,78",BRC0034K,Nome não encontrado
Sódio,mg,660,330,BRC0034K,Nome não encontrado
Magnésio,mg,"46,0","23,0",BRC0034K,Nome não encontrado
Fósforo,mg,331,165,BRC0034K,Nome não encontrado
Potássio,mg,409,204,BRC0034K,Nome não encontrado
Manganês,mg,"0,18","0,09",BRC0034K,Nome não encontrado
Zinco,mg,"0,86","0,43",BRC0034K,Nome não encontrado
Cobre,mg,"0,29","0,15",BRC0034K,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0034K,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0034K,Nome não encontrado
Vitamina A (RAE),mcg,181,"91,0",BRC0034K,Nome não encontrado
Vitamina D,mcg,,traços,BRC0034K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,traços,BRC0034K,Nome não encontrado
Tiamina,mg,"0,07","0,04",BRC0034K,Nome não encontrado
Riboflavina,mg,"0,21","0,11",BRC0034K,Nome não encontrado
Niacina,mg,"0,86","0,43",BRC0034K,Nome não encontrado
Vitamina B6,mg,"0,04","0,02",BRC0034K,Nome não encontrado
Vitamina B12,mcg,"0,30","0,15",BRC0034K,Nome não encontrado
Vitamina C,mg,"0,72","0,36",BRC0034K,Nome não encontrado
Equivalente de folato,mcg,"60,3","30,2",BRC0034K,Nome não encontrado
Sal de adição,g,,traços,BRC0034K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0034K,Nome não encontrado
Gordura de adição,g,,traços,BRC0034K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0034K,Nome não encontrado
Proteína animal,g,,traços,BRC0034K,Nome não encontrado
