componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1343,1074,BRC0289A,Nome não encontrado
Energia,kcal,320,256,BRC0289A,Nome não encontrado
Umidade,g,"33,4","26,7",BRC0289A,Nome não encontrado
Carboidrato total,g,"34,3","27,5",BRC0289A,Nome não encontrado
Carboidrato disponível,g,"32,9","26,3",BRC0289A,Nome não encontrado
Proteína,g,"16,2","13,0",BRC0289A,Nome não encontrado
Lipídios,g,"13,4","10,8",BRC0289A,Nome não encontrado
Fibra alimentar,g,"1,45","1,16",BRC0289A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0289A,Nome não encontrado
Cinzas,g,"2,60","2,08",BRC0289A,Nome não encontrado
Colesterol,mg,"40,4","32,3",BRC0289A,Nome não encontrado
Ácidos graxos saturados,g,"7,62","6,10",BRC0289A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,35","2,68",BRC0289A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,50","0,40",BRC0289A,Nome não encontrado
Ácidos graxos trans,g,"0,53","0,42",BRC0289A,Nome não encontrado
Cálcio,mg,364,291,BRC0289A,Nome não encontrado
Ferro,mg,"2,52","2,02",BRC0289A,Nome não encontrado
Sódio,mg,623,498,BRC0289A,Nome não encontrado
Magnésio,mg,"26,2","21,0",BRC0289A,Nome não encontrado
Fósforo,mg,263,210,BRC0289A,Nome não encontrado
Potássio,mg,118,"94,9",BRC0289A,Nome não encontrado
Manganês,mg,"0,28","0,23",BRC0289A,Nome não encontrado
Zinco,mg,"1,95","1,56",BRC0289A,Nome não encontrado
Cobre,mg,"0,11","0,09",BRC0289A,Nome não encontrado
Selênio,mcg,"12,7","10,2",BRC0289A,Nome não encontrado
Vitamina A (RE),mcg,"58,1","46,4",BRC0289A,Nome não encontrado
Vitamina A (RAE),mcg,"55,4","44,4",BRC0289A,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0289A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,21","0,17",BRC0289A,Nome não encontrado
Tiamina,mg,"0,23","0,18",BRC0289A,Nome não encontrado
Riboflavina,mg,"0,49","0,39",BRC0289A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0289A,Nome não encontrado
Vitamina B6,mg,"0,35","0,28",BRC0289A,Nome não encontrado
Vitamina B12,mcg,"1,12","0,90",BRC0289A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0289A,Nome não encontrado
Equivalente de folato,mcg,"86,5","69,2",BRC0289A,Nome não encontrado
Sal de adição,g,,,BRC0289A,Nome não encontrado
Açúcar de adição,g,,,BRC0289A,Nome não encontrado
Gordura de adição,g,-,-,BRC0289A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0289A,Nome não encontrado
Proteína animal,g,-,-,BRC0289A,Nome não encontrado
