componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,852,BRC1035F,Nome não encontrado
Energia,kcal,205,BRC1035F,Nome não encontrado
Umidade,g,"65,0",BRC1035F,Nome não encontrado
Carboidrato total,g,"0,00",BRC1035F,Nome não encontrado
Carboidrato disponível,g,"0,00",BRC1035F,Nome não encontrado
Proteína,g,"19,8",BRC1035F,Nome não encontrado
Lipídios,g,"13,9",BRC1035F,Nome não encontrado
Fibra alimentar,g,"0,00",BRC1035F,Nome não encontrado
Álcool,g,"0,00",BRC1035F,Nome não encontrado
Cinzas,g,"1,12",BRC1035F,Nome não encontrado
Colesterol,mg,"94,2",BRC1035F,Nome não encontrado
Ácidos graxos saturados,g,"3,52",BRC1035F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,90",BRC1035F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,41",BRC1035F,Nome não encontrado
Ácidos graxos trans,g,,BRC1035F,Nome não encontrado
Cálcio,mg,"18,6",BRC1035F,Nome não encontrado
Ferro,mg,"1,80",BRC1035F,Nome não encontrado
Sódio,mg,"69,0",BRC1035F,Nome não encontrado
Magnésio,mg,"18,4",BRC1035F,Nome não encontrado
Fósforo,mg,165,BRC1035F,Nome não encontrado
Potássio,mg,269,BRC1035F,Nome não encontrado
Manganês,mg,"0,02",BRC1035F,Nome não encontrado
Zinco,mg,"3,39",BRC1035F,Nome não encontrado
Cobre,mg,"0,15",BRC1035F,Nome não encontrado
Selênio,mcg,"29,0",BRC1035F,Nome não encontrado
Vitamina A (RE),mcg,"1,33",BRC1035F,Nome não encontrado
Vitamina A (RAE),mcg,"1,33",BRC1035F,Nome não encontrado
Vitamina D,mcg,,BRC1035F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,08",BRC1035F,Nome não encontrado
Tiamina,mg,"0,05",BRC1035F,Nome não encontrado
Riboflavina,mg,"0,21",BRC1035F,Nome não encontrado
Niacina,mg,"2,59",BRC1035F,Nome não encontrado
Vitamina B6,mg,"0,22",BRC1035F,Nome não encontrado
Vitamina B12,mcg,"0,28",BRC1035F,Nome não encontrado
Vitamina C,mg,"0,00",BRC1035F,Nome não encontrado
Equivalente de folato,mcg,"11,0",BRC1035F,Nome não encontrado
Sal de adição,g,"0,00",BRC1035F,Nome não encontrado
Açúcar de adição,g,"0,00",BRC1035F,Nome não encontrado
Gordura de adição,g,,BRC1035F,Nome não encontrado
Proteína vegetal,g,"0,00",BRC1035F,Nome não encontrado
Proteína animal,g,"19,8",BRC1035F,Nome não encontrado
