componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,739,BRC1135B,Nome não encontrado
Energia,kcal,177,BRC1135B,Nome não encontrado
Umidade,g,"63,5",BRC1135B,Nome não encontrado
Carboidrato total,g,"21,3",BRC1135B,Nome não encontrado
Carboidrato disponível,g,"16,5",BRC1135B,Nome não encontrado
Proteína,g,"5,20",BRC1135B,Nome não encontrado
Lipídios,g,"8,99",BRC1135B,Nome não encontrado
Fibra alimentar,g,"4,79",BRC1135B,Nome não encontrado
Álcool,g,"0,00",BRC1135B,Nome não encontrado
Cinzas,g,"1,01",BRC1135B,Nome não encontrado
Colesterol,mg,"39,8",BRC1135B,Nome não encontrado
Ácidos graxos saturados,g,"1,60",BRC1135B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,24",BRC1135B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,77",BRC1135B,Nome não encontrado
Ácidos graxos trans,g,"0,05",BRC1135B,Nome não encontrado
Cálcio,mg,"93,8",BRC1135B,Nome não encontrado
Ferro,mg,"1,77",BRC1135B,Nome não encontrado
Sódio,mg,"52,7",BRC1135B,Nome não encontrado
Magnésio,mg,"55,3",BRC1135B,Nome não encontrado
Fósforo,mg,102,BRC1135B,Nome não encontrado
Potássio,mg,294,BRC1135B,Nome não encontrado
Manganês,mg,"0,66",BRC1135B,Nome não encontrado
Zinco,mg,"0,92",BRC1135B,Nome não encontrado
Cobre,mg,"0,23",BRC1135B,Nome não encontrado
Selênio,mcg,"6,73",BRC1135B,Nome não encontrado
Vitamina A (RE),mcg,"17,5",BRC1135B,Nome não encontrado
Vitamina A (RAE),mcg,"17,5",BRC1135B,Nome não encontrado
Vitamina D,mcg,"0,21",BRC1135B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,03",BRC1135B,Nome não encontrado
Tiamina,mg,"0,14",BRC1135B,Nome não encontrado
Riboflavina,mg,"0,06",BRC1135B,Nome não encontrado
Niacina,mg,"0,15",BRC1135B,Nome não encontrado
Vitamina B6,mg,"0,04",BRC1135B,Nome não encontrado
Vitamina B12,mcg,"0,09",BRC1135B,Nome não encontrado
Vitamina C,mg,"4,92",BRC1135B,Nome não encontrado
Equivalente de folato,mcg,"98,4",BRC1135B,Nome não encontrado
Sal de adição,g,,BRC1135B,Nome não encontrado
Açúcar de adição,g,,BRC1135B,Nome não encontrado
Gordura de adição,g,-,BRC1135B,Nome não encontrado
Proteína vegetal,g,-,BRC1135B,Nome não encontrado
Proteína animal,g,-,BRC1135B,Nome não encontrado
