componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,198,177,BRC0570B,Nome não encontrado
Energia,kcal,48,42,BRC0570B,Nome não encontrado
Umidade,g,"91,0","81,9",BRC0570B,Nome não encontrado
Carboidrato total,g,"3,70","3,33",BRC0570B,Nome não encontrado
Carboidrato disponível,g,"1,72","1,55",BRC0570B,Nome não encontrado
Proteína,g,"1,31","1,18",BRC0570B,Nome não encontrado
Lipídios,g,"3,52","3,17",BRC0570B,Nome não encontrado
Fibra alimentar,g,"1,98","1,78",BRC0570B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0570B,Nome não encontrado
Cinzas,g,"0,51","0,46",BRC0570B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0570B,Nome não encontrado
Ácidos graxos saturados,g,"0,56","0,51",BRC0570B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,42","2,18",BRC0570B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,45","0,40",BRC0570B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0570B,Nome não encontrado
Cálcio,mg,"22,9","20,6",BRC0570B,Nome não encontrado
Ferro,mg,"0,27","0,24",BRC0570B,Nome não encontrado
Sódio,mg,"54,6","49,2",BRC0570B,Nome não encontrado
Magnésio,mg,"5,59","5,03",BRC0570B,Nome não encontrado
Fósforo,mg,"24,0","21,6",BRC0570B,Nome não encontrado
Potássio,mg,102,"91,8",BRC0570B,Nome não encontrado
Manganês,mg,"0,17","0,15",BRC0570B,Nome não encontrado
Zinco,mg,"0,28","0,25",BRC0570B,Nome não encontrado
Cobre,mg,"0,01","0,01",BRC0570B,Nome não encontrado
Selênio,mcg,"0,34","0,31",BRC0570B,Nome não encontrado
Vitamina A (RE),mcg,"44,9","40,4",BRC0570B,Nome não encontrado
Vitamina A (RAE),mcg,"22,5","20,2",BRC0570B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0570B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,66","0,59",BRC0570B,Nome não encontrado
Tiamina,mg,"0,05","0,04",BRC0570B,Nome não encontrado
Riboflavina,mg,"0,01","0,01",BRC0570B,Nome não encontrado
Niacina,mg,"0,03","0,03",BRC0570B,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0570B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0570B,Nome não encontrado
Vitamina C,mg,"23,1","20,8",BRC0570B,Nome não encontrado
Equivalente de folato,mcg,"35,9","32,3",BRC0570B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0570B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0570B,Nome não encontrado
Gordura de adição,g,-,-,BRC0570B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0570B,Nome não encontrado
Proteína animal,g,-,-,BRC0570B,Nome não encontrado
