componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (100 g),codigo_alimento,nome_alimento
Energia,kJ,488,487,BRC0499E,Nome não encontrado
Energia,kcal,116,116,BRC0499E,Nome não encontrado
Umidade,g,"65,9","65,9",BRC0499E,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0499E,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0499E,Nome não encontrado
Proteína,g,"17,9","17,9",BRC0499E,Nome não encontrado
Lipídios,g,"4,95","4,95",BRC0499E,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0499E,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0499E,Nome não encontrado
Cinzas,g,"11,2","11,2",BRC0499E,Nome não encontrado
Colesterol,mg,"62,7","62,7",BRC0499E,Nome não encontrado
Ácidos graxos saturados,g,"1,97","1,97",BRC0499E,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,56","1,56",BRC0499E,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,46","0,46",BRC0499E,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,04",BRC0499E,Nome não encontrado
Cálcio,mg,"64,7","64,7",BRC0499E,Nome não encontrado
Ferro,mg,"1,72","1,72",BRC0499E,Nome não encontrado
Sódio,mg,1256,1256,BRC0499E,Nome não encontrado
Magnésio,mg,"18,1","18,1",BRC0499E,Nome não encontrado
Fósforo,mg,265,265,BRC0499E,Nome não encontrado
Potássio,mg,147,147,BRC0499E,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0499E,Nome não encontrado
Zinco,mg,"0,77","0,77",BRC0499E,Nome não encontrado
Cobre,mg,"0,02","0,02",BRC0499E,Nome não encontrado
Selênio,mcg,,,BRC0499E,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0499E,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0499E,Nome não encontrado
Vitamina D,mcg,,,BRC0499E,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0499E,Nome não encontrado
Tiamina,mg,"0,03","0,03",BRC0499E,Nome não encontrado
Riboflavina,mg,"0,04","0,04",BRC0499E,Nome não encontrado
Niacina,mg,"1,87","1,87",BRC0499E,Nome não encontrado
Vitamina B6,mg,"0,10","0,10",BRC0499E,Nome não encontrado
Vitamina B12,mcg,"0,99","0,99",BRC0499E,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0499E,Nome não encontrado
Equivalente de folato,mcg,,,BRC0499E,Nome não encontrado
Sal de adição,g,,,BRC0499E,Nome não encontrado
Açúcar de adição,g,,,BRC0499E,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0499E,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0499E,Nome não encontrado
Proteína animal,g,"17,9","17,9",BRC0499E,Nome não encontrado
