componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,1658,BRC0753A,Nome não encontrado
Energia,kcal,398,BRC0753A,Nome não encontrado
Umidade,g,"29,3",BRC0753A,Nome não encontrado
Carboidrato total,g,"36,8",BRC0753A,Nome não encontrado
Carboidrato disponível,g,"34,9",BRC0753A,Nome não encontrado
Proteína,g,"6,95",BRC0753A,Nome não encontrado
Lipídios,g,"25,2",BRC0753A,Nome não encontrado
Fibra alimentar,g,"1,91",BRC0753A,Nome não encontrado
Álcool,g,"0,00",BRC0753A,Nome não encontrado
Cinzas,g,"1,75",BRC0753A,Nome não encontrado
Colesterol,mg,"57,3",BRC0753A,Nome não encontrado
Ácidos graxos saturados,g,"14,4",BRC0753A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,21",BRC0753A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,86",BRC0753A,Nome não encontrado
Ácidos graxos trans,g,"1,08",BRC0753A,Nome não encontrado
Cálcio,mg,"74,1",BRC0753A,Nome não encontrado
Ferro,mg,"2,49",BRC0753A,Nome não encontrado
Sódio,mg,779,BRC0753A,Nome não encontrado
Magnésio,mg,"38,2",BRC0753A,Nome não encontrado
Fósforo,mg,110,BRC0753A,Nome não encontrado
Potássio,mg,181,BRC0753A,Nome não encontrado
Manganês,mg,"1,01",BRC0753A,Nome não encontrado
Zinco,mg,"0,99",BRC0753A,Nome não encontrado
Cobre,mg,"0,09",BRC0753A,Nome não encontrado
Selênio,mcg,"4,22",BRC0753A,Nome não encontrado
Vitamina A (RE),mcg,271,BRC0753A,Nome não encontrado
Vitamina A (RAE),mcg,267,BRC0753A,Nome não encontrado
Vitamina D,mcg,"0,00",BRC0753A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,79",BRC0753A,Nome não encontrado
Tiamina,mg,"0,06",BRC0753A,Nome não encontrado
Riboflavina,mg,"0,03",BRC0753A,Nome não encontrado
Niacina,mg,traços,BRC0753A,Nome não encontrado
Vitamina B6,mg,"0,11",BRC0753A,Nome não encontrado
Vitamina B12,mcg,"0,05",BRC0753A,Nome não encontrado
Vitamina C,mg,traços,BRC0753A,Nome não encontrado
Equivalente de folato,mcg,"95,7",BRC0753A,Nome não encontrado
Sal de adição,g,,BRC0753A,Nome não encontrado
Açúcar de adição,g,,BRC0753A,Nome não encontrado
Gordura de adição,g,-,BRC0753A,Nome não encontrado
Proteína vegetal,g,-,BRC0753A,Nome não encontrado
Proteína animal,g,-,BRC0753A,Nome não encontrado
