componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,1222,1100,BRC0286A,Nome não encontrado
Energia,kcal,292,262,BRC0286A,Nome não encontrado
Umidade,g,"39,8","35,8",BRC0286A,Nome não encontrado
Carboidrato total,g,"27,1","24,4",BRC0286A,Nome não encontrado
Carboidrato disponível,g,"24,1","21,7",BRC0286A,Nome não encontrado
Proteína,g,"16,6","14,9",BRC0286A,Nome não encontrado
Lipídios,g,"13,7","12,3",BRC0286A,Nome não encontrado
Fibra alimentar,g,"2,94","2,64",BRC0286A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0286A,Nome não encontrado
Cinzas,g,"2,87","2,58",BRC0286A,Nome não encontrado
Colesterol,mg,"40,4","36,4",BRC0286A,Nome não encontrado
Ácidos graxos saturados,g,"7,51","6,76",BRC0286A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,32","2,99",BRC0286A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,66","0,59",BRC0286A,Nome não encontrado
Ácidos graxos trans,g,"0,50","0,45",BRC0286A,Nome não encontrado
Cálcio,mg,428,385,BRC0286A,Nome não encontrado
Ferro,mg,"1,74","1,56",BRC0286A,Nome não encontrado
Sódio,mg,519,467,BRC0286A,Nome não encontrado
Magnésio,mg,"45,3","40,7",BRC0286A,Nome não encontrado
Fósforo,mg,313,281,BRC0286A,Nome não encontrado
Potássio,mg,123,111,BRC0286A,Nome não encontrado
Manganês,mg,"0,89","0,80",BRC0286A,Nome não encontrado
Zinco,mg,"2,36","2,12",BRC0286A,Nome não encontrado
Cobre,mg,"0,11","0,10",BRC0286A,Nome não encontrado
Selênio,mcg,"3,06","2,75",BRC0286A,Nome não encontrado
Vitamina A (RE),mcg,"0,14","0,12",BRC0286A,Nome não encontrado
Vitamina A (RAE),mcg,"0,07","0,06",BRC0286A,Nome não encontrado
Vitamina D,mcg,"0,02","0,02",BRC0286A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,18","1,06",BRC0286A,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0286A,Nome não encontrado
Riboflavina,mg,"0,12","0,11",BRC0286A,Nome não encontrado
Niacina,mg,"0,00","0,00",BRC0286A,Nome não encontrado
Vitamina B6,mg,"0,08","0,07",BRC0286A,Nome não encontrado
Vitamina B12,mcg,"1,12","1,01",BRC0286A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0286A,Nome não encontrado
Equivalente de folato,mcg,"54,7","49,2",BRC0286A,Nome não encontrado
Sal de adição,g,,,BRC0286A,Nome não encontrado
Açúcar de adição,g,,,BRC0286A,Nome não encontrado
Gordura de adição,g,-,-,BRC0286A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0286A,Nome não encontrado
Proteína animal,g,-,-,BRC0286A,Nome não encontrado
