componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (20 g),codigo_alimento,nome_alimento
Energia,kJ,844,168,BRC0192F,Nome não encontrado
Energia,kcal,200,40,BRC0192F,Nome não encontrado
Umidade,g,"56,6","11,3",BRC0192F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0192F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0192F,Nome não encontrado
Proteína,g,"35,7","7,15",BRC0192F,Nome não encontrado
Lipídios,g,"6,40","1,28",BRC0192F,Nome não encontrado
Fibra alimentar,g,,,BRC0192F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0192F,Nome não encontrado
Cinzas,g,"1,37","0,27",BRC0192F,Nome não encontrado
Colesterol,mg,103,"20,6",BRC0192F,Nome não encontrado
Ácidos graxos saturados,g,"2,60","0,52",BRC0192F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,90","0,58",BRC0192F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,70","0,14",BRC0192F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,00",BRC0192F,Nome não encontrado
Cálcio,mg,"8,00","1,60",BRC0192F,Nome não encontrado
Ferro,mg,"9,40","1,88",BRC0192F,Nome não encontrado
Sódio,mg,1425,285,BRC0192F,Nome não encontrado
Magnésio,mg,"22,0","4,40",BRC0192F,Nome não encontrado
Fósforo,mg,428,"85,6",BRC0192F,Nome não encontrado
Potássio,mg,401,"80,2",BRC0192F,Nome não encontrado
Manganês,mg,"0,67","0,13",BRC0192F,Nome não encontrado
Zinco,mg,"8,00","1,60",BRC0192F,Nome não encontrado
Cobre,mg,"0,18","0,04",BRC0192F,Nome não encontrado
Selênio,mcg,traços,traços,BRC0192F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0192F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0192F,Nome não encontrado
Vitamina D,mcg,"0,36","0,07",BRC0192F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,15","0,03",BRC0192F,Nome não encontrado
Tiamina,mg,"0,75","0,15",BRC0192F,Nome não encontrado
Riboflavina,mg,"0,07","0,01",BRC0192F,Nome não encontrado
Niacina,mg,"12,4","2,49",BRC0192F,Nome não encontrado
Vitamina B6,mg,"0,11","0,02",BRC0192F,Nome não encontrado
Vitamina B12,mcg,"0,81","0,16",BRC0192F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0192F,Nome não encontrado
Equivalente de folato,mcg,"0,00","0,00",BRC0192F,Nome não encontrado
Sal de adição,g,,,BRC0192F,Nome não encontrado
Açúcar de adição,g,,,BRC0192F,Nome não encontrado
Gordura de adição,g,,,BRC0192F,Nome não encontrado
Proteína vegetal,g,,,BRC0192F,Nome não encontrado
Proteína animal,g,,,BRC0192F,Nome não encontrado
