componente,unidade,Valor por 100g,Porção Média (90 g),codigo_alimento,nome_alimento
Energia,kJ,363,327,BRC0649B,Nome não encontrado
Energia,kcal,88,78,BRC0649B,Nome não encontrado
Umidade,g,"81,7","73,5",BRC0649B,Nome não encontrado
Carboidrato total,g,"4,93","4,44",BRC0649B,Nome não encontrado
Carboidrato disponível,g,"2,87","2,58",BRC0649B,Nome não encontrado
Proteína,g,"4,30","3,87",BRC0649B,Nome não encontrado
Lipídios,g,"7,25","6,52",BRC0649B,Nome não encontrado
Fibra alimentar,g,"2,06","1,86",BRC0649B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0649B,Nome não encontrado
Cinzas,g,"1,77","1,60",BRC0649B,Nome não encontrado
Colesterol,mg,"11,6","10,4",BRC0649B,Nome não encontrado
Ácidos graxos saturados,g,"2,77","2,49",BRC0649B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,25","2,93",BRC0649B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,63","0,56",BRC0649B,Nome não encontrado
Ácidos graxos trans,g,"0,15","0,14",BRC0649B,Nome não encontrado
Cálcio,mg,141,127,BRC0649B,Nome não encontrado
Ferro,mg,"1,15","1,04",BRC0649B,Nome não encontrado
Sódio,mg,327,294,BRC0649B,Nome não encontrado
Magnésio,mg,"11,8","10,6",BRC0649B,Nome não encontrado
Fósforo,mg,"45,9","41,3",BRC0649B,Nome não encontrado
Potássio,mg,159,143,BRC0649B,Nome não encontrado
Manganês,mg,"0,11","0,10",BRC0649B,Nome não encontrado
Zinco,mg,"0,51","0,45",BRC0649B,Nome não encontrado
Cobre,mg,"0,08","0,07",BRC0649B,Nome não encontrado
Selênio,mcg,"2,00","1,80",BRC0649B,Nome não encontrado
Vitamina A (RE),mcg,123,111,BRC0649B,Nome não encontrado
Vitamina A (RAE),mcg,179,161,BRC0649B,Nome não encontrado
Vitamina D,mcg,"0,39","0,35",BRC0649B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,22","1,10",BRC0649B,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0649B,Nome não encontrado
Riboflavina,mg,"0,06","0,05",BRC0649B,Nome não encontrado
Niacina,mg,"0,01","0,01",BRC0649B,Nome não encontrado
Vitamina B6,mg,"0,04","0,04",BRC0649B,Nome não encontrado
Vitamina B12,mcg,"0,26","0,23",BRC0649B,Nome não encontrado
Vitamina C,mg,"16,4","14,8",BRC0649B,Nome não encontrado
Equivalente de folato,mcg,"29,6","26,7",BRC0649B,Nome não encontrado
Sal de adição,g,"0,32","0,29",BRC0649B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0649B,Nome não encontrado
Gordura de adição,g,-,-,BRC0649B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0649B,Nome não encontrado
Proteína animal,g,-,-,BRC0649B,Nome não encontrado
