componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,89,62,BRC0461B,Nome não encontrado
Energia,kcal,21,14,BRC0461B,Nome não encontrado
Umidade,g,"93,2","65,3",BRC0461B,Nome não encontrado
Carboidrato total,g,"3,88","2,72",BRC0461B,Nome não encontrado
Carboidrato disponível,g,"1,78","1,25",BRC0461B,Nome não encontrado
Proteína,g,"2,20","1,54",BRC0461B,Nome não encontrado
Lipídios,g,"0,12","0,08",BRC0461B,Nome não encontrado
Fibra alimentar,g,"2,10","1,47",BRC0461B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0461B,Nome não encontrado
Cinzas,g,"0,58","0,41",BRC0461B,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0461B,Nome não encontrado
Ácidos graxos saturados,g,"0,04","0,03",BRC0461B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0461B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,05","0,04",BRC0461B,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0461B,Nome não encontrado
Cálcio,mg,"24,0","16,8",BRC0461B,Nome não encontrado
Ferro,mg,"2,14","1,50",BRC0461B,Nome não encontrado
Sódio,mg,"2,00","1,40",BRC0461B,Nome não encontrado
Magnésio,mg,"14,0","9,80",BRC0461B,Nome não encontrado
Fósforo,mg,"52,0","36,4",BRC0461B,Nome não encontrado
Potássio,mg,202,141,BRC0461B,Nome não encontrado
Manganês,mg,"0,16","0,11",BRC0461B,Nome não encontrado
Zinco,mg,"0,54","0,38",BRC0461B,Nome não encontrado
Cobre,mg,"0,19","0,13",BRC0461B,Nome não encontrado
Selênio,mcg,,,BRC0461B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0461B,Nome não encontrado
Vitamina A (RAE),mcg,"38,0","26,6",BRC0461B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0461B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,13","0,79",BRC0461B,Nome não encontrado
Tiamina,mg,"0,14","0,10",BRC0461B,Nome não encontrado
Riboflavina,mg,"0,14","0,10",BRC0461B,Nome não encontrado
Niacina,mg,"0,98","0,68",BRC0461B,Nome não encontrado
Vitamina B6,mg,"0,09","0,06",BRC0461B,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0461B,Nome não encontrado
Vitamina C,mg,"5,60","3,92",BRC0461B,Nome não encontrado
Equivalente de folato,mcg,"52,0","36,4",BRC0461B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0461B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0461B,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0461B,Nome não encontrado
Proteína vegetal,g,"2,20","1,54",BRC0461B,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0461B,Nome não encontrado
