componente,unidade,Valor por 100g,Porção Média (50 g),codigo_alimento,nome_alimento
Energia,kJ,1266,633,BRC0161A,Nome não encontrado
Energia,kcal,300,150,BRC0161A,Nome não encontrado
Umidade,g,"30,9","15,5",BRC0161A,Nome não encontrado
Carboidrato total,g,"48,4","24,2",BRC0161A,Nome não encontrado
Carboidrato disponível,g,"47,3","23,7",BRC0161A,Nome não encontrado
Proteína,g,"9,20","4,60",BRC0161A,Nome não encontrado
Lipídios,g,"8,00","4,00",BRC0161A,Nome não encontrado
Fibra alimentar,g,"1,20","0,60",BRC0161A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0161A,Nome não encontrado
Cinzas,g,"3,50","1,75",BRC0161A,Nome não encontrado
Colesterol,mg,"16,3","8,14",BRC0161A,Nome não encontrado
Ácidos graxos saturados,g,"2,90","1,45",BRC0161A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,30","1,15",BRC0161A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,00","0,50",BRC0161A,Nome não encontrado
Ácidos graxos trans,g,"0,60","0,30",BRC0161A,Nome não encontrado
Cálcio,mg,"61,3","30,7",BRC0161A,Nome não encontrado
Ferro,mg,"3,40","1,70",BRC0161A,Nome não encontrado
Sódio,mg,1212,606,BRC0161A,Nome não encontrado
Magnésio,mg,"16,8","8,38",BRC0161A,Nome não encontrado
Fósforo,mg,119,"59,7",BRC0161A,Nome não encontrado
Potássio,mg,145,"72,5",BRC0161A,Nome não encontrado
Manganês,mg,"0,29","0,15",BRC0161A,Nome não encontrado
Zinco,mg,"1,11","0,56",BRC0161A,Nome não encontrado
Cobre,mg,"0,11","0,05",BRC0161A,Nome não encontrado
Selênio,mcg,"5,82","2,91",BRC0161A,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0161A,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0161A,Nome não encontrado
Vitamina D,mcg,"0,05","0,03",BRC0161A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,42","0,21",BRC0161A,Nome não encontrado
Tiamina,mg,"0,07","0,03",BRC0161A,Nome não encontrado
Riboflavina,mg,"0,03","0,02",BRC0161A,Nome não encontrado
Niacina,mg,"0,80","0,40",BRC0161A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0161A,Nome não encontrado
Vitamina B12,mcg,"0,20","0,10",BRC0161A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0161A,Nome não encontrado
Equivalente de folato,mcg,162,"81,2",BRC0161A,Nome não encontrado
Sal de adição,g,,traços,BRC0161A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0161A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0161A,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0161A,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0161A,Nome não encontrado
