componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,259,284,BRC0052C,Nome não encontrado
Energia,kcal,61,67,BRC0052C,Nome não encontrado
Umidade,g,"83,2","91,5",BRC0052C,Nome não encontrado
Carboidrato total,g,"16,1","17,7",BRC0052C,Nome não encontrado
Carboidrato disponível,g,"13,1","14,4",BRC0052C,Nome não encontrado
Proteína,g,"0,24","0,26",BRC0052C,Nome não encontrado
Lipídios,g,"0,23","0,25",BRC0052C,Nome não encontrado
Fibra alimentar,g,"2,98","3,28",BRC0052C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0052C,Nome não encontrado
Cinzas,g,"0,27","0,30",BRC0052C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0052C,Nome não encontrado
Ácidos graxos saturados,g,"0,10","0,11",BRC0052C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0052C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,10","0,11",BRC0052C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0052C,Nome não encontrado
Cálcio,mg,"8,71","9,58",BRC0052C,Nome não encontrado
Ferro,mg,"0,32","0,35",BRC0052C,Nome não encontrado
Sódio,mg,"0,98","1,08",BRC0052C,Nome não encontrado
Magnésio,mg,"6,12","6,74",BRC0052C,Nome não encontrado
Fósforo,mg,"11,7","12,9",BRC0052C,Nome não encontrado
Potássio,mg,102,112,BRC0052C,Nome não encontrado
Manganês,mg,"0,04","0,04",BRC0052C,Nome não encontrado
Zinco,mg,"0,07","0,08",BRC0052C,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0052C,Nome não encontrado
Selênio,mcg,"0,11","0,12",BRC0052C,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0052C,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0052C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0052C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,22",BRC0052C,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0052C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0052C,Nome não encontrado
Niacina,mg,traços,traços,BRC0052C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0052C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0052C,Nome não encontrado
Vitamina C,mg,"2,36","2,60",BRC0052C,Nome não encontrado
Equivalente de folato,mcg,"7,34","8,07",BRC0052C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0052C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0052C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0052C,Nome não encontrado
Proteína vegetal,g,"0,24","0,26",BRC0052C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0052C,Nome não encontrado
