componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,1102,881,BRC0733A,Nome não encontrado
Energia,kcal,261,208,BRC0733A,Nome não encontrado
Umidade,g,"35,7","28,6",BRC0733A,Nome não encontrado
Carboidrato total,g,"50,1","40,1",BRC0733A,Nome não encontrado
Carboidrato disponível,g,"46,9","37,5",BRC0733A,Nome não encontrado
Proteína,g,"8,80","7,04",BRC0733A,Nome não encontrado
Lipídios,g,"3,50","2,80",BRC0733A,Nome não encontrado
Fibra alimentar,g,"3,20","2,56",BRC0733A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0733A,Nome não encontrado
Cinzas,g,"1,90","1,52",BRC0733A,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0733A,Nome não encontrado
Ácidos graxos saturados,g,"0,00","0,00",BRC0733A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,81","0,65",BRC0733A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,39","1,11",BRC0733A,Nome não encontrado
Ácidos graxos trans,g,,,BRC0733A,Nome não encontrado
Cálcio,mg,"78,0","62,4",BRC0733A,Nome não encontrado
Ferro,mg,"2,94","2,35",BRC0733A,Nome não encontrado
Sódio,mg,550,440,BRC0733A,Nome não encontrado
Magnésio,mg,"27,0","21,6",BRC0733A,Nome não encontrado
Fósforo,mg,103,"82,4",BRC0733A,Nome não encontrado
Potássio,mg,110,"88,0",BRC0733A,Nome não encontrado
Manganês,mg,"0,46","0,37",BRC0733A,Nome não encontrado
Zinco,mg,"0,86","0,69",BRC0733A,Nome não encontrado
Cobre,mg,"0,19","0,15",BRC0733A,Nome não encontrado
Selênio,mcg,"27,2","21,8",BRC0733A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0733A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0733A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0733A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,29","0,23",BRC0733A,Nome não encontrado
Tiamina,mg,"0,47","0,38",BRC0733A,Nome não encontrado
Riboflavina,mg,"0,29","0,23",BRC0733A,Nome não encontrado
Niacina,mg,"4,38","3,50",BRC0733A,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0733A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0733A,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0733A,Nome não encontrado
Equivalente de folato,mcg,304,243,BRC0733A,Nome não encontrado
Sal de adição,g,,,BRC0733A,Nome não encontrado
Açúcar de adição,g,,,BRC0733A,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0733A,Nome não encontrado
Proteína vegetal,g,"8,80","7,04",BRC0733A,Nome não encontrado
Proteína animal,g,-,-,BRC0733A,Nome não encontrado
