componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (220 g),codigo_alimento,nome_alimento
Energia,kJ,937,2062,BRC0383A,Nome não encontrado
Energia,kcal,223,491,BRC0383A,Nome não encontrado
Umidade,g,"52,1",114,BRC0383A,Nome não encontrado
Carboidrato total,g,"26,4","58,2",BRC0383A,Nome não encontrado
Carboidrato disponível,g,"25,2","55,3",BRC0383A,Nome não encontrado
Proteína,g,"10,6","23,4",BRC0383A,Nome não encontrado
Lipídios,g,"8,63","19,0",BRC0383A,Nome não encontrado
Fibra alimentar,g,"1,30","2,87",BRC0383A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0383A,Nome não encontrado
Cinzas,g,"2,20","4,84",BRC0383A,Nome não encontrado
Colesterol,mg,"33,4","73,5",BRC0383A,Nome não encontrado
Ácidos graxos saturados,g,"3,86","8,50",BRC0383A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,24","7,13",BRC0383A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,53","3,36",BRC0383A,Nome não encontrado
Ácidos graxos trans,g,"0,20","0,45",BRC0383A,Nome não encontrado
Cálcio,mg,128,282,BRC0383A,Nome não encontrado
Ferro,mg,"1,99","4,38",BRC0383A,Nome não encontrado
Sódio,mg,671,1477,BRC0383A,Nome não encontrado
Magnésio,mg,"19,6","43,2",BRC0383A,Nome não encontrado
Fósforo,mg,169,373,BRC0383A,Nome não encontrado
Potássio,mg,180,396,BRC0383A,Nome não encontrado
Manganês,mg,"0,23","0,50",BRC0383A,Nome não encontrado
Zinco,mg,"1,41","3,11",BRC0383A,Nome não encontrado
Cobre,mg,"0,10","0,23",BRC0383A,Nome não encontrado
Selênio,mcg,"2,54","5,59",BRC0383A,Nome não encontrado
Vitamina A (RE),mcg,"41,5","91,4",BRC0383A,Nome não encontrado
Vitamina A (RAE),mcg,"21,1","46,5",BRC0383A,Nome não encontrado
Vitamina D,mcg,"0,15","0,34",BRC0383A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,19","0,42",BRC0383A,Nome não encontrado
Tiamina,mg,"0,20","0,44",BRC0383A,Nome não encontrado
Riboflavina,mg,"0,30","0,65",BRC0383A,Nome não encontrado
Niacina,mg,"1,73","3,81",BRC0383A,Nome não encontrado
Vitamina B6,mg,"0,22","0,49",BRC0383A,Nome não encontrado
Vitamina B12,mcg,"0,85","1,87",BRC0383A,Nome não encontrado
Vitamina C,mg,"4,10","9,03",BRC0383A,Nome não encontrado
Equivalente de folato,mcg,"58,5",128,BRC0383A,Nome não encontrado
Sal de adição,g,,,BRC0383A,Nome não encontrado
Açúcar de adição,g,,,BRC0383A,Nome não encontrado
Gordura de adição,g,-,-,BRC0383A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0383A,Nome não encontrado
Proteína animal,g,-,-,BRC0383A,Nome não encontrado
