componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,953,476,BRC0079K,Nome não encontrado
Energia,kcal,228,114,BRC0079K,Nome não encontrado
Umidade,g,"57,0","28,5",BRC0079K,Nome não encontrado
Carboidrato total,g,"22,0","11,0",BRC0079K,Nome não encontrado
Carboidrato disponível,g,"22,0","11,0",BRC0079K,Nome não encontrado
Proteína,g,"4,76","2,38",BRC0079K,Nome não encontrado
Lipídios,g,"12,9","6,44",BRC0079K,Nome não encontrado
Fibra alimentar,g,"2,74","1,37",BRC0079K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0079K,Nome não encontrado
Cinzas,g,"0,65","0,33",BRC0079K,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0079K,Nome não encontrado
Ácidos graxos saturados,g,"3,15","1,57",BRC0079K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"5,54","2,77",BRC0079K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"3,33","1,67",BRC0079K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0079K,Nome não encontrado
Cálcio,mg,"6,67","3,33",BRC0079K,Nome não encontrado
Ferro,mg,"1,17","0,59",BRC0079K,Nome não encontrado
Sódio,mg,176,"88,1",BRC0079K,Nome não encontrado
Magnésio,mg,"7,62","3,81",BRC0079K,Nome não encontrado
Fósforo,mg,"28,6","14,3",BRC0079K,Nome não encontrado
Potássio,mg,"47,6","23,8",BRC0079K,Nome não encontrado
Manganês,mg,,traços,BRC0079K,Nome não encontrado
Zinco,mg,"0,19","0,10",BRC0079K,Nome não encontrado
Cobre,mg,,traços,BRC0079K,Nome não encontrado
Selênio,mcg,,traços,BRC0079K,Nome não encontrado
Vitamina A (RE),mcg,,traços,BRC0079K,Nome não encontrado
Vitamina A (RAE),mcg,"2,16","1,08",BRC0079K,Nome não encontrado
Vitamina D,mcg,,traços,BRC0079K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,traços,BRC0079K,Nome não encontrado
Tiamina,mg,"0,15","0,07",BRC0079K,Nome não encontrado
Riboflavina,mg,"0,13","0,06",BRC0079K,Nome não encontrado
Niacina,mg,"1,14","0,57",BRC0079K,Nome não encontrado
Vitamina B6,mg,"0,03","0,02",BRC0079K,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0079K,Nome não encontrado
Vitamina C,mg,"0,67","0,33",BRC0079K,Nome não encontrado
Equivalente de folato,mcg,"34,3","17,1",BRC0079K,Nome não encontrado
Sal de adição,g,,traços,BRC0079K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0079K,Nome não encontrado
Gordura de adição,g,,traços,BRC0079K,Nome não encontrado
Proteína vegetal,g,,traços,BRC0079K,Nome não encontrado
Proteína animal,g,,traços,BRC0079K,Nome não encontrado
