componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (60 g),codigo_alimento,nome_alimento
Energia,kJ,2122,1273,BRC0118K,Nome não encontrado
Energia,kcal,508,304,BRC0118K,Nome não encontrado
Umidade,g,"8,21","4,92",BRC0118K,Nome não encontrado
Carboidrato total,g,"52,4","31,5",BRC0118K,Nome não encontrado
Carboidrato disponível,g,"51,5","30,9",BRC0118K,Nome não encontrado
Proteína,g,"6,37","3,82",BRC0118K,Nome não encontrado
Lipídios,g,"30,6","18,3",BRC0118K,Nome não encontrado
Fibra alimentar,g,"0,92","0,55",BRC0118K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0118K,Nome não encontrado
Cinzas,g,"2,45","1,47",BRC0118K,Nome não encontrado
Colesterol,mg,"7,69","4,62",BRC0118K,Nome não encontrado
Ácidos graxos saturados,g,"6,03","3,62",BRC0118K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"7,64","4,58",BRC0118K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"14,9","8,96",BRC0118K,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0118K,Nome não encontrado
Cálcio,mg,"87,0","52,2",BRC0118K,Nome não encontrado
Ferro,mg,"1,07","0,64",BRC0118K,Nome não encontrado
Sódio,mg,862,517,BRC0118K,Nome não encontrado
Magnésio,mg,"15,9","9,51",BRC0118K,Nome não encontrado
Fósforo,mg,153,"92,4",BRC0118K,Nome não encontrado
Potássio,mg,210,126,BRC0118K,Nome não encontrado
Manganês,mg,"0,25","0,15",BRC0118K,Nome não encontrado
Zinco,mg,"0,61","0,37",BRC0118K,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0118K,Nome não encontrado
Selênio,mcg,"0,00","0,00",BRC0118K,Nome não encontrado
Vitamina A (RE),mcg,"16,1","9,66",BRC0118K,Nome não encontrado
Vitamina A (RAE),mcg,"35,7","21,4",BRC0118K,Nome não encontrado
Vitamina D,mcg,"0,05","0,03",BRC0118K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"3,32","1,99",BRC0118K,Nome não encontrado
Tiamina,mg,"0,12","0,07",BRC0118K,Nome não encontrado
Riboflavina,mg,"0,13","0,08",BRC0118K,Nome não encontrado
Niacina,mg,"0,07","0,04",BRC0118K,Nome não encontrado
Vitamina B6,mg,"0,01","0,00",BRC0118K,Nome não encontrado
Vitamina B12,mcg,"0,30","0,18",BRC0118K,Nome não encontrado
Vitamina C,mg,"0,82","0,49",BRC0118K,Nome não encontrado
Equivalente de folato,mcg,"89,4","53,6",BRC0118K,Nome não encontrado
Sal de adição,g,,,BRC0118K,Nome não encontrado
Açúcar de adição,g,,,BRC0118K,Nome não encontrado
Gordura de adição,g,-,-,BRC0118K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0118K,Nome não encontrado
Proteína animal,g,-,-,BRC0118K,Nome não encontrado
