componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,687,549,BRC0858B,Nome não encontrado
Energia,kcal,164,131,BRC0858B,Nome não encontrado
Umidade,g,"67,9","54,4",BRC0858B,Nome não encontrado
Carboidrato total,g,"13,0","10,4",BRC0858B,Nome não encontrado
Carboidrato disponível,g,"11,2","8,99",BRC0858B,Nome não encontrado
Proteína,g,"9,04","7,23",BRC0858B,Nome não encontrado
Lipídios,g,"8,85","7,08",BRC0858B,Nome não encontrado
Fibra alimentar,g,"1,73","1,38",BRC0858B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0858B,Nome não encontrado
Cinzas,g,"1,21","0,96",BRC0858B,Nome não encontrado
Colesterol,mg,"42,5","34,0",BRC0858B,Nome não encontrado
Ácidos graxos saturados,g,"3,97","3,18",BRC0858B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,56","2,05",BRC0858B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,53","1,22",BRC0858B,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,17",BRC0858B,Nome não encontrado
Cálcio,mg,"70,5","56,4",BRC0858B,Nome não encontrado
Ferro,mg,"0,91","0,72",BRC0858B,Nome não encontrado
Sódio,mg,197,157,BRC0858B,Nome não encontrado
Magnésio,mg,"15,5","12,4",BRC0858B,Nome não encontrado
Fósforo,mg,110,"88,6",BRC0858B,Nome não encontrado
Potássio,mg,222,177,BRC0858B,Nome não encontrado
Manganês,mg,"0,13","0,11",BRC0858B,Nome não encontrado
Zinco,mg,"2,27","1,82",BRC0858B,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0858B,Nome não encontrado
Selênio,mcg,"1,27","1,02",BRC0858B,Nome não encontrado
Vitamina A (RE),mcg,740,592,BRC0858B,Nome não encontrado
Vitamina A (RAE),mcg,387,310,BRC0858B,Nome não encontrado
Vitamina D,mcg,"0,13","0,10",BRC0858B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,05","0,84",BRC0858B,Nome não encontrado
Tiamina,mg,"0,09","0,08",BRC0858B,Nome não encontrado
Riboflavina,mg,"0,09","0,07",BRC0858B,Nome não encontrado
Niacina,mg,"2,64","2,11",BRC0858B,Nome não encontrado
Vitamina B6,mg,"0,07","0,06",BRC0858B,Nome não encontrado
Vitamina B12,mcg,"0,93","0,74",BRC0858B,Nome não encontrado
Vitamina C,mg,"17,6","14,0",BRC0858B,Nome não encontrado
Equivalente de folato,mcg,"9,40","7,52",BRC0858B,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0858B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0858B,Nome não encontrado
Gordura de adição,g,-,-,BRC0858B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0858B,Nome não encontrado
Proteína animal,g,-,-,BRC0858B,Nome não encontrado
