componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1703,851,BRC0145K,Nome não encontrado
Energia,kcal,403,201,BRC0145K,Nome não encontrado
Umidade,g,"8,68","4,34",BRC0145K,Nome não encontrado
Carboidrato total,g,"69,9","34,9",BRC0145K,Nome não encontrado
Carboidrato disponível,g,"69,9","34,9",BRC0145K,Nome não encontrado
Proteína,g,"9,69","4,84",BRC0145K,Nome não encontrado
Lipídios,g,"9,48","4,74",BRC0145K,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0145K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0145K,Nome não encontrado
Cinzas,g,"2,30","1,15",BRC0145K,Nome não encontrado
Colesterol,mg,"23,9","12,0",BRC0145K,Nome não encontrado
Ácidos graxos saturados,g,"5,77","2,89",BRC0145K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,48","1,24",BRC0145K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,20","0,10",BRC0145K,Nome não encontrado
Ácidos graxos trans,g,,traços,BRC0145K,Nome não encontrado
Cálcio,mg,325,162,BRC0145K,Nome não encontrado
Ferro,mg,"0,23","0,12",BRC0145K,Nome não encontrado
Sódio,mg,123,"62,0",BRC0145K,Nome não encontrado
Magnésio,mg,"28,5","14,3",BRC0145K,Nome não encontrado
Fósforo,mg,407,203,BRC0145K,Nome não encontrado
Potássio,mg,418,209,BRC0145K,Nome não encontrado
Manganês,mg,"0,00","0,00",BRC0145K,Nome não encontrado
Zinco,mg,"1,02","0,51",BRC0145K,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0145K,Nome não encontrado
Selênio,mcg,"9,13","4,56",BRC0145K,Nome não encontrado
Vitamina A (RE),mcg,109,"54,9",BRC0145K,Nome não encontrado
Vitamina A (RAE),mcg,108,"54,1",BRC0145K,Nome não encontrado
Vitamina D,mcg,"0,19","0,09",BRC0145K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,20","0,10",BRC0145K,Nome não encontrado
Tiamina,mg,"0,09","0,04",BRC0145K,Nome não encontrado
Riboflavina,mg,"0,39","0,19",BRC0145K,Nome não encontrado
Niacina,mg,traços,traços,BRC0145K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0145K,Nome não encontrado
Vitamina B12,mcg,"1,05","0,52",BRC0145K,Nome não encontrado
Vitamina C,mg,"3,05","1,53",BRC0145K,Nome não encontrado
Equivalente de folato,mcg,"13,7","6,83",BRC0145K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0145K,Nome não encontrado
Açúcar de adição,g,,traços,BRC0145K,Nome não encontrado
Gordura de adição,g,-,-,BRC0145K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0145K,Nome não encontrado
Proteína animal,g,-,-,BRC0145K,Nome não encontrado
