componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,1367,1503,BRC0038F,Nome não encontrado
Energia,kcal,329,362,BRC0038F,Nome não encontrado
Umidade,g,"49,4","54,3",BRC0038F,Nome não encontrado
Carboidrato total,g,"0,00","0,00",BRC0038F,Nome não encontrado
Carboidrato disponível,g,"0,00","0,00",BRC0038F,Nome não encontrado
Proteína,g,"24,0","26,4",BRC0038F,Nome não encontrado
Lipídios,g,"25,9","28,5",BRC0038F,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0038F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0038F,Nome não encontrado
Cinzas,g,"0,70","0,77",BRC0038F,Nome não encontrado
Colesterol,mg,"64,9","71,4",BRC0038F,Nome não encontrado
Ácidos graxos saturados,g,"12,1","13,3",BRC0038F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,4","11,4",BRC0038F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,50","0,55",BRC0038F,Nome não encontrado
Ácidos graxos trans,g,"0,55","0,61",BRC0038F,Nome não encontrado
Cálcio,mg,"3,21","3,53",BRC0038F,Nome não encontrado
Ferro,mg,"2,03","2,23",BRC0038F,Nome não encontrado
Sódio,mg,"38,8","42,7",BRC0038F,Nome não encontrado
Magnésio,mg,"14,5","15,9",BRC0038F,Nome não encontrado
Fósforo,mg,160,176,BRC0038F,Nome não encontrado
Potássio,mg,206,227,BRC0038F,Nome não encontrado
Manganês,mg,traços,traços,BRC0038F,Nome não encontrado
Zinco,mg,"6,50","7,15",BRC0038F,Nome não encontrado
Cobre,mg,"0,07","0,08",BRC0038F,Nome não encontrado
Selênio,mcg,,,BRC0038F,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0038F,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0038F,Nome não encontrado
Vitamina D,mcg,,,BRC0038F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,28","0,31",BRC0038F,Nome não encontrado
Tiamina,mg,traços,traços,BRC0038F,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0038F,Nome não encontrado
Niacina,mg,"1,61","1,77",BRC0038F,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0038F,Nome não encontrado
Vitamina B12,mcg,"5,04","5,54",BRC0038F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0038F,Nome não encontrado
Equivalente de folato,mcg,"9,28","10,2",BRC0038F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0038F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0038F,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0038F,Nome não encontrado
Proteína vegetal,g,"0,00","0,00",BRC0038F,Nome não encontrado
Proteína animal,g,"24,0","26,4",BRC0038F,Nome não encontrado
