componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,820,902,BRC0756A,Nome não encontrado
Energia,kcal,195,214,BRC0756A,Nome não encontrado
Umidade,g,"55,9","61,5",BRC0756A,Nome não encontrado
Carboidrato total,g,"27,3","30,1",BRC0756A,Nome não encontrado
Carboidrato disponível,g,"25,6","28,2",BRC0756A,Nome não encontrado
Proteína,g,"9,00","9,90",BRC0756A,Nome não encontrado
Lipídios,g,"5,89","6,48",BRC0756A,Nome não encontrado
Fibra alimentar,g,"1,75","1,92",BRC0756A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0756A,Nome não encontrado
Cinzas,g,"1,85","2,04",BRC0756A,Nome não encontrado
Colesterol,mg,"15,5","17,0",BRC0756A,Nome não encontrado
Ácidos graxos saturados,g,"3,10","3,41",BRC0756A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,72","1,89",BRC0756A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,48","0,53",BRC0756A,Nome não encontrado
Ácidos graxos trans,g,"0,26","0,28",BRC0756A,Nome não encontrado
Cálcio,mg,206,226,BRC0756A,Nome não encontrado
Ferro,mg,"2,02","2,22",BRC0756A,Nome não encontrado
Sódio,mg,438,482,BRC0756A,Nome não encontrado
Magnésio,mg,"32,7","36,0",BRC0756A,Nome não encontrado
Fósforo,mg,108,119,BRC0756A,Nome não encontrado
Potássio,mg,201,222,BRC0756A,Nome não encontrado
Manganês,mg,"0,73","0,81",BRC0756A,Nome não encontrado
Zinco,mg,"1,12","1,23",BRC0756A,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0756A,Nome não encontrado
Selênio,mcg,"5,28","5,80",BRC0756A,Nome não encontrado
Vitamina A (RE),mcg,"36,7","40,4",BRC0756A,Nome não encontrado
Vitamina A (RAE),mcg,175,193,BRC0756A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0756A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,26","0,28",BRC0756A,Nome não encontrado
Tiamina,mg,"0,06","0,07",BRC0756A,Nome não encontrado
Riboflavina,mg,"0,09","0,10",BRC0756A,Nome não encontrado
Niacina,mg,"0,06","0,06",BRC0756A,Nome não encontrado
Vitamina B6,mg,"0,08","0,09",BRC0756A,Nome não encontrado
Vitamina B12,mcg,"0,35","0,39",BRC0756A,Nome não encontrado
Vitamina C,mg,"3,87","4,26",BRC0756A,Nome não encontrado
Equivalente de folato,mcg,"72,4","79,6",BRC0756A,Nome não encontrado
Sal de adição,g,,,BRC0756A,Nome não encontrado
Açúcar de adição,g,,,BRC0756A,Nome não encontrado
Gordura de adição,g,-,-,BRC0756A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0756A,Nome não encontrado
Proteína animal,g,-,-,BRC0756A,Nome não encontrado
