componente,unidade,Valor por 100g,Porção Média (110 g),codigo_alimento,nome_alimento
Energia,kJ,693,762,BRC0637F,Nome não encontrado
Energia,kcal,165,181,BRC0637F,Nome não encontrado
Umidade,g,"62,8","69,1",BRC0637F,Nome não encontrado
Carboidrato total,g,"0,75","0,82",BRC0637F,Nome não encontrado
Carboidrato disponível,g,"0,61","0,67",BRC0637F,Nome não encontrado
Proteína,g,"27,9","30,7",BRC0637F,Nome não encontrado
Lipídios,g,"5,61","6,17",BRC0637F,Nome não encontrado
Fibra alimentar,g,"0,14","0,15",BRC0637F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0637F,Nome não encontrado
Cinzas,g,"1,43","1,57",BRC0637F,Nome não encontrado
Colesterol,mg,"54,2","59,6",BRC0637F,Nome não encontrado
Ácidos graxos saturados,g,"2,14","2,35",BRC0637F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,13","2,35",BRC0637F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,92","1,01",BRC0637F,Nome não encontrado
Ácidos graxos trans,g,"0,08","0,09",BRC0637F,Nome não encontrado
Cálcio,mg,"5,38","5,92",BRC0637F,Nome não encontrado
Ferro,mg,"2,33","2,56",BRC0637F,Nome não encontrado
Sódio,mg,"63,7","70,1",BRC0637F,Nome não encontrado
Magnésio,mg,"28,8","31,7",BRC0637F,Nome não encontrado
Fósforo,mg,224,246,BRC0637F,Nome não encontrado
Potássio,mg,426,469,BRC0637F,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0637F,Nome não encontrado
Zinco,mg,"5,70","6,27",BRC0637F,Nome não encontrado
Cobre,mg,"0,08","0,08",BRC0637F,Nome não encontrado
Selênio,mcg,"2,96","3,26",BRC0637F,Nome não encontrado
Vitamina A (RE),mcg,"1,32","1,45",BRC0637F,Nome não encontrado
Vitamina A (RAE),mcg,"1,32","1,45",BRC0637F,Nome não encontrado
Vitamina D,mcg,"0,07","0,07",BRC0637F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,46","0,50",BRC0637F,Nome não encontrado
Tiamina,mg,"0,11","0,12",BRC0637F,Nome não encontrado
Riboflavina,mg,"0,11","0,12",BRC0637F,Nome não encontrado
Niacina,mg,"4,21","4,63",BRC0637F,Nome não encontrado
Vitamina B6,mg,"0,01","0,01",BRC0637F,Nome não encontrado
Vitamina B12,mcg,"1,82","2,00",BRC0637F,Nome não encontrado
Vitamina C,mg,"0,45","0,49",BRC0637F,Nome não encontrado
Equivalente de folato,mcg,"16,4","18,0",BRC0637F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0637F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0637F,Nome não encontrado
Gordura de adição,g,-,-,BRC0637F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0637F,Nome não encontrado
Proteína animal,g,-,-,BRC0637F,Nome não encontrado
