componente,unidade,Valor por 100g,Porção Média (80 g),codigo_alimento,nome_alimento
Energia,kJ,747,597,BRC0853B,Nome não encontrado
Energia,kcal,178,142,BRC0853B,Nome não encontrado
Umidade,g,"64,3","51,4",BRC0853B,Nome não encontrado
Carboidrato total,g,"16,3","13,0",BRC0853B,Nome não encontrado
Carboidrato disponível,g,"15,1","12,0",BRC0853B,Nome não encontrado
Proteína,g,"8,92","7,13",BRC0853B,Nome não encontrado
Lipídios,g,"8,88","7,10",BRC0853B,Nome não encontrado
Fibra alimentar,g,"1,23","0,98",BRC0853B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0853B,Nome não encontrado
Cinzas,g,"1,65","1,32",BRC0853B,Nome não encontrado
Colesterol,mg,"42,5","34,0",BRC0853B,Nome não encontrado
Ácidos graxos saturados,g,"3,99","3,20",BRC0853B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,60","2,08",BRC0853B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,53","1,22",BRC0853B,Nome não encontrado
Ácidos graxos trans,g,"0,21","0,17",BRC0853B,Nome não encontrado
Cálcio,mg,"68,1","54,5",BRC0853B,Nome não encontrado
Ferro,mg,"0,81","0,65",BRC0853B,Nome não encontrado
Sódio,mg,383,307,BRC0853B,Nome não encontrado
Magnésio,mg,"21,7","17,3",BRC0853B,Nome não encontrado
Fósforo,mg,111,"89,6",BRC0853B,Nome não encontrado
Potássio,mg,174,139,BRC0853B,Nome não encontrado
Manganês,mg,"0,07","0,06",BRC0853B,Nome não encontrado
Zinco,mg,"2,27","1,82",BRC0853B,Nome não encontrado
Cobre,mg,"0,06","0,04",BRC0853B,Nome não encontrado
Selênio,mcg,"2,61","2,09",BRC0853B,Nome não encontrado
Vitamina A (RE),mcg,"44,1","35,3",BRC0853B,Nome não encontrado
Vitamina A (RAE),mcg,"41,2","33,0",BRC0853B,Nome não encontrado
Vitamina D,mcg,"0,13","0,10",BRC0853B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,53","0,43",BRC0853B,Nome não encontrado
Tiamina,mg,"0,07","0,06",BRC0853B,Nome não encontrado
Riboflavina,mg,"0,09","0,07",BRC0853B,Nome não encontrado
Niacina,mg,"1,02","0,82",BRC0853B,Nome não encontrado
Vitamina B6,mg,"0,06","0,04",BRC0853B,Nome não encontrado
Vitamina B12,mcg,"0,93","0,74",BRC0853B,Nome não encontrado
Vitamina C,mg,"7,96","6,37",BRC0853B,Nome não encontrado
Equivalente de folato,mcg,"10,3","8,27",BRC0853B,Nome não encontrado
Sal de adição,g,"0,47","0,38",BRC0853B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0853B,Nome não encontrado
Gordura de adição,g,-,-,BRC0853B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0853B,Nome não encontrado
Proteína animal,g,-,-,BRC0853B,Nome não encontrado
