componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1763,881,BRC0444A,Nome não encontrado
Energia,kcal,422,211,BRC0444A,Nome não encontrado
Umidade,g,"24,4","12,2",BRC0444A,Nome não encontrado
Carboidrato total,g,"36,1","18,1",BRC0444A,Nome não encontrado
Carboidrato disponível,g,"34,9","17,5",BRC0444A,Nome não encontrado
Proteína,g,"12,0","6,00",BRC0444A,Nome não encontrado
Lipídios,g,"25,8","12,9",BRC0444A,Nome não encontrado
Fibra alimentar,g,"1,16","0,58",BRC0444A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0444A,Nome não encontrado
Cinzas,g,"1,82","0,91",BRC0444A,Nome não encontrado
Colesterol,mg,111,"55,9",BRC0444A,Nome não encontrado
Ácidos graxos saturados,g,"9,20","4,60",BRC0444A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"6,28","3,14",BRC0444A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"7,72","3,86",BRC0444A,Nome não encontrado
Ácidos graxos trans,g,"0,27","0,14",BRC0444A,Nome não encontrado
Cálcio,mg,178,"89,3",BRC0444A,Nome não encontrado
Ferro,mg,"3,25","1,63",BRC0444A,Nome não encontrado
Sódio,mg,254,127,BRC0444A,Nome não encontrado
Magnésio,mg,"21,9","10,9",BRC0444A,Nome não encontrado
Fósforo,mg,133,"66,9",BRC0444A,Nome não encontrado
Potássio,mg,150,"75,0",BRC0444A,Nome não encontrado
Manganês,mg,"0,22","0,11",BRC0444A,Nome não encontrado
Zinco,mg,"1,15","0,58",BRC0444A,Nome não encontrado
Cobre,mg,"0,09","0,04",BRC0444A,Nome não encontrado
Selênio,mcg,"9,69","4,84",BRC0444A,Nome não encontrado
Vitamina A (RE),mcg,146,"73,0",BRC0444A,Nome não encontrado
Vitamina A (RAE),mcg,145,"72,6",BRC0444A,Nome não encontrado
Vitamina D,mcg,"1,00","0,50",BRC0444A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,92","1,46",BRC0444A,Nome não encontrado
Tiamina,mg,"0,13","0,06",BRC0444A,Nome não encontrado
Riboflavina,mg,"0,20","0,10",BRC0444A,Nome não encontrado
Niacina,mg,"0,73","0,36",BRC0444A,Nome não encontrado
Vitamina B6,mg,"0,00","0,00",BRC0444A,Nome não encontrado
Vitamina B12,mcg,"0,53","0,26",BRC0444A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0444A,Nome não encontrado
Equivalente de folato,mcg,"99,8","49,9",BRC0444A,Nome não encontrado
Sal de adição,g,"0,47","0,24",BRC0444A,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0444A,Nome não encontrado
Gordura de adição,g,-,-,BRC0444A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0444A,Nome não encontrado
Proteína animal,g,-,-,BRC0444A,Nome não encontrado
