componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,565,451,BRC0196C,Nome não encontrado
Energia,kcal,133,106,BRC0196C,Nome não encontrado
Umidade,g,"67,8","54,2",BRC0196C,Nome não encontrado
Carboidrato total,g,"31,4","25,1",BRC0196C,Nome não encontrado
Carboidrato disponível,g,"29,4","23,5",BRC0196C,Nome não encontrado
Proteína,g,"0,35","0,28",BRC0196C,Nome não encontrado
Lipídios,g,"0,16","0,13",BRC0196C,Nome não encontrado
Fibra alimentar,g,"2,00","1,60",BRC0196C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0196C,Nome não encontrado
Cinzas,g,"0,31","0,25",BRC0196C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0196C,Nome não encontrado
Ácidos graxos saturados,g,"0,07","0,05",BRC0196C,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,00","0,00",BRC0196C,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,07","0,05",BRC0196C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0196C,Nome não encontrado
Cálcio,mg,"5,11","4,09",BRC0196C,Nome não encontrado
Ferro,mg,"0,14","0,11",BRC0196C,Nome não encontrado
Sódio,mg,"0,33","0,26",BRC0196C,Nome não encontrado
Magnésio,mg,"3,97","3,17",BRC0196C,Nome não encontrado
Fósforo,mg,"7,80","6,24",BRC0196C,Nome não encontrado
Potássio,mg,"58,9","47,1",BRC0196C,Nome não encontrado
Manganês,mg,"0,03","0,02",BRC0196C,Nome não encontrado
Zinco,mg,"0,05","0,04",BRC0196C,Nome não encontrado
Cobre,mg,"0,04","0,03",BRC0196C,Nome não encontrado
Selênio,mcg,"0,06","0,05",BRC0196C,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0196C,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0196C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0196C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,13","0,11",BRC0196C,Nome não encontrado
Tiamina,mg,"0,01","0,01",BRC0196C,Nome não encontrado
Riboflavina,mg,"0,00","0,00",BRC0196C,Nome não encontrado
Niacina,mg,traços,traços,BRC0196C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0196C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0196C,Nome não encontrado
Vitamina C,mg,"0,85","0,68",BRC0196C,Nome não encontrado
Equivalente de folato,mcg,"1,09","0,87",BRC0196C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0196C,Nome não encontrado
Açúcar de adição,g,"20,0","16,0",BRC0196C,Nome não encontrado
Gordura de adição,g,-,-,BRC0196C,Nome não encontrado
Proteína vegetal,g,-,-,BRC0196C,Nome não encontrado
Proteína animal,g,-,-,BRC0196C,Nome não encontrado
