componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (90 g),codigo_alimento,nome_alimento
Energia,kJ,175,157,BRC0067C,Nome não encontrado
Energia,kcal,41,37,BRC0067C,Nome não encontrado
Umidade,g,"87,8","79,0",BRC0067C,Nome não encontrado
Carboidrato total,g,"11,5","10,4",BRC0067C,Nome não encontrado
Carboidrato disponível,g,"8,57","7,71",BRC0067C,Nome não encontrado
Proteína,g,"0,31","0,28",BRC0067C,Nome não encontrado
Lipídios,g,traços,traços,BRC0067C,Nome não encontrado
Fibra alimentar,g,"2,96","2,66",BRC0067C,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0067C,Nome não encontrado
Cinzas,g,"0,40","0,36",BRC0067C,Nome não encontrado
Colesterol,mg,"0,00","0,00",BRC0067C,Nome não encontrado
Ácidos graxos saturados,g,traços,traços,BRC0067C,Nome não encontrado
Ácidos graxos monoinsaturados,g,traços,traços,BRC0067C,Nome não encontrado
Ácidos graxos poliinsaturados,g,traços,traços,BRC0067C,Nome não encontrado
Ácidos graxos trans,g,"0,00","0,00",BRC0067C,Nome não encontrado
Cálcio,mg,"19,7","17,7",BRC0067C,Nome não encontrado
Ferro,mg,"0,15","0,13",BRC0067C,Nome não encontrado
Sódio,mg,traços,traços,BRC0067C,Nome não encontrado
Magnésio,mg,"9,72","8,75",BRC0067C,Nome não encontrado
Fósforo,mg,"10,1","9,07",BRC0067C,Nome não encontrado
Potássio,mg,112,101,BRC0067C,Nome não encontrado
Manganês,mg,"0,07","0,06",BRC0067C,Nome não encontrado
Zinco,mg,"0,12","0,11",BRC0067C,Nome não encontrado
Cobre,mg,"0,12","0,11",BRC0067C,Nome não encontrado
Selênio,mcg,"0,55","0,50",BRC0067C,Nome não encontrado
Vitamina A (RE),mcg,184,165,BRC0067C,Nome não encontrado
Vitamina A (RAE),mcg,"92,1","82,9",BRC0067C,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0067C,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,,,BRC0067C,Nome não encontrado
Tiamina,mg,traços,traços,BRC0067C,Nome não encontrado
Riboflavina,mg,traços,traços,BRC0067C,Nome não encontrado
Niacina,mg,traços,traços,BRC0067C,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0067C,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0067C,Nome não encontrado
Vitamina C,mg,"3,16","2,84",BRC0067C,Nome não encontrado
Equivalente de folato,mcg,"12,9","11,6",BRC0067C,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0067C,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0067C,Nome não encontrado
Gordura de adição,g,"0,00","0,00",BRC0067C,Nome não encontrado
Proteína vegetal,g,"0,31","0,28",BRC0067C,Nome não encontrado
Proteína animal,g,"0,00","0,00",BRC0067C,Nome não encontrado
