componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (5 g),codigo_alimento,nome_alimento
Energia,kJ,390,19,BRC0010F,Nome não encontrado
Energia,kcal,92,4,BRC0010F,Nome não encontrado
Umidade,g,"74,9","3,74",BRC0010F,Nome não encontrado
Carboidrato total,g,"3,77","0,19",BRC0010F,Nome não encontrado
Carboidrato disponível,g,"3,77","0,19",BRC0010F,Nome não encontrado
Proteína,g,"17,0","0,85",BRC0010F,Nome não encontrado
Lipídios,g,"1,01","0,05",BRC0010F,Nome não encontrado
Fibra alimentar,g,,,BRC0010F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0010F,Nome não encontrado
Cinzas,g,"3,37","0,17",BRC0010F,Nome não encontrado
Colesterol,mg,"21,3","1,07",BRC0010F,Nome não encontrado
Ácidos graxos saturados,g,"0,14","0,01",BRC0010F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,35","0,02",BRC0010F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,21","0,01",BRC0010F,Nome não encontrado
Ácidos graxos trans,g,"0,02","0,00",BRC0010F,Nome não encontrado
Cálcio,mg,"3,53","0,18",BRC0010F,Nome não encontrado
Ferro,mg,"0,49","0,02",BRC0010F,Nome não encontrado
Sódio,mg,995,"49,8",BRC0010F,Nome não encontrado
Magnésio,mg,"19,0","0,95",BRC0010F,Nome não encontrado
Fósforo,mg,337,"16,9",BRC0010F,Nome não encontrado
Potássio,mg,225,"11,3",BRC0010F,Nome não encontrado
Manganês,mg,,,BRC0010F,Nome não encontrado
Zinco,mg,"0,85","0,04",BRC0010F,Nome não encontrado
Cobre,mg,,,BRC0010F,Nome não encontrado
Selênio,mcg,,,BRC0010F,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0010F,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0010F,Nome não encontrado
Vitamina D,mcg,"0,04","0,00",BRC0010F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,06","0,00",BRC0010F,Nome não encontrado
Tiamina,mg,"0,04","0,00",BRC0010F,Nome não encontrado
Riboflavina,mg,"0,15","0,01",BRC0010F,Nome não encontrado
Niacina,mg,"7,43","0,37",BRC0010F,Nome não encontrado
Vitamina B6,mg,"0,43","0,02",BRC0010F,Nome não encontrado
Vitamina B12,mcg,"0,39","0,02",BRC0010F,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0010F,Nome não encontrado
Equivalente de folato,mcg,"4,16","0,21",BRC0010F,Nome não encontrado
Sal de adição,g,,,BRC0010F,Nome não encontrado
Açúcar de adição,g,,,BRC0010F,Nome não encontrado
Gordura de adição,g,,,BRC0010F,Nome não encontrado
Proteína vegetal,g,,,BRC0010F,Nome não encontrado
Proteína animal,g,,,BRC0010F,Nome não encontrado
