componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (80 g),codigo_alimento,nome_alimento
Energia,kJ,878,702,BRC0772A,Nome não encontrado
Energia,kcal,209,167,BRC0772A,Nome não encontrado
Umidade,g,"54,2","43,4",BRC0772A,Nome não encontrado
Carboidrato total,g,"32,4","26,0",BRC0772A,Nome não encontrado
Carboidrato disponível,g,"30,9","24,7",BRC0772A,Nome não encontrado
Proteína,g,"5,39","4,32",BRC0772A,Nome não encontrado
Lipídios,g,"6,73","5,38",BRC0772A,Nome não encontrado
Fibra alimentar,g,"1,55","1,24",BRC0772A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0772A,Nome não encontrado
Cinzas,g,"1,23","0,99",BRC0772A,Nome não encontrado
Colesterol,mg,"59,6","47,7",BRC0772A,Nome não encontrado
Ácidos graxos saturados,g,"1,82","1,46",BRC0772A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"1,82","1,46",BRC0772A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,59","2,07",BRC0772A,Nome não encontrado
Ácidos graxos trans,g,"0,04","0,03",BRC0772A,Nome não encontrado
Cálcio,mg,"56,8","45,5",BRC0772A,Nome não encontrado
Ferro,mg,"1,64","1,31",BRC0772A,Nome não encontrado
Sódio,mg,200,160,BRC0772A,Nome não encontrado
Magnésio,mg,"25,0","20,0",BRC0772A,Nome não encontrado
Fósforo,mg,"87,0","69,6",BRC0772A,Nome não encontrado
Potássio,mg,249,199,BRC0772A,Nome não encontrado
Manganês,mg,"0,44","0,35",BRC0772A,Nome não encontrado
Zinco,mg,"0,59","0,48",BRC0772A,Nome não encontrado
Cobre,mg,"0,09","0,07",BRC0772A,Nome não encontrado
Selênio,mcg,"5,30","4,24",BRC0772A,Nome não encontrado
Vitamina A (RE),mcg,"53,2","42,5",BRC0772A,Nome não encontrado
Vitamina A (RAE),mcg,"47,7","38,2",BRC0772A,Nome não encontrado
Vitamina D,mcg,"0,29","0,23",BRC0772A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,57","0,45",BRC0772A,Nome não encontrado
Tiamina,mg,"0,08","0,06",BRC0772A,Nome não encontrado
Riboflavina,mg,"0,18","0,14",BRC0772A,Nome não encontrado
Niacina,mg,"0,85","0,68",BRC0772A,Nome não encontrado
Vitamina B6,mg,"0,05","0,04",BRC0772A,Nome não encontrado
Vitamina B12,mcg,"0,24","0,19",BRC0772A,Nome não encontrado
Vitamina C,mg,"4,50","3,60",BRC0772A,Nome não encontrado
Equivalente de folato,mcg,"50,4","40,3",BRC0772A,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0772A,Nome não encontrado
Açúcar de adição,g,"4,70","3,76",BRC0772A,Nome não encontrado
Gordura de adição,g,-,-,BRC0772A,Nome não encontrado
Proteína vegetal,g,-,-,BRC0772A,Nome não encontrado
Proteína animal,g,-,-,BRC0772A,Nome não encontrado
