componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (110 g),codigo_alimento,nome_alimento
Energia,kJ,603,663,BRC0436F,Nome não encontrado
Energia,kcal,144,158,BRC0436F,Nome não encontrado
Umidade,g,"70,5","77,5",BRC0436F,Nome não encontrado
Carboidrato total,g,"3,24","3,56",BRC0436F,Nome não encontrado
Carboidrato disponível,g,"2,55","2,81",BRC0436F,Nome não encontrado
Proteína,g,"19,6","21,6",BRC0436F,Nome não encontrado
Lipídios,g,"5,99","6,59",BRC0436F,Nome não encontrado
Fibra alimentar,g,"0,68","0,75",BRC0436F,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0436F,Nome não encontrado
Cinzas,g,"0,72","0,79",BRC0436F,Nome não encontrado
Colesterol,mg,"36,1","39,8",BRC0436F,Nome não encontrado
Ácidos graxos saturados,g,"2,40","2,64",BRC0436F,Nome não encontrado
Ácidos graxos monoinsaturados,g,"2,23","2,45",BRC0436F,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,87","0,96",BRC0436F,Nome não encontrado
Ácidos graxos trans,g,"0,11","0,12",BRC0436F,Nome não encontrado
Cálcio,mg,"7,55","8,30",BRC0436F,Nome não encontrado
Ferro,mg,"1,49","1,64",BRC0436F,Nome não encontrado
Sódio,mg,"38,7","42,5",BRC0436F,Nome não encontrado
Magnésio,mg,"14,6","16,0",BRC0436F,Nome não encontrado
Fósforo,mg,138,152,BRC0436F,Nome não encontrado
Potássio,mg,247,271,BRC0436F,Nome não encontrado
Manganês,mg,"0,02","0,03",BRC0436F,Nome não encontrado
Zinco,mg,"4,50","4,95",BRC0436F,Nome não encontrado
Cobre,mg,"0,08","0,09",BRC0436F,Nome não encontrado
Selênio,mcg,"0,10","0,11",BRC0436F,Nome não encontrado
Vitamina A (RE),mcg,"99,1",108,BRC0436F,Nome não encontrado
Vitamina A (RAE),mcg,"49,5","54,5",BRC0436F,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0436F,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,47",BRC0436F,Nome não encontrado
Tiamina,mg,"0,04","0,04",BRC0436F,Nome não encontrado
Riboflavina,mg,"0,03","0,03",BRC0436F,Nome não encontrado
Niacina,mg,"1,67","1,83",BRC0436F,Nome não encontrado
Vitamina B6,mg,"0,03","0,03",BRC0436F,Nome não encontrado
Vitamina B12,mcg,"3,36","3,69",BRC0436F,Nome não encontrado
Vitamina C,mg,"1,03","1,14",BRC0436F,Nome não encontrado
Equivalente de folato,mcg,"8,38","9,21",BRC0436F,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0436F,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0436F,Nome não encontrado
Gordura de adição,g,-,-,BRC0436F,Nome não encontrado
Proteína vegetal,g,-,-,BRC0436F,Nome não encontrado
Proteína animal,g,-,-,BRC0436F,Nome não encontrado
