componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (70 g),codigo_alimento,nome_alimento
Energia,kJ,291,203,BRC0954B,Nome não encontrado
Energia,kcal,70,49,BRC0954B,Nome não encontrado
Umidade,g,"87,9","61,5",BRC0954B,Nome não encontrado
Carboidrato total,g,"1,99","1,39",BRC0954B,Nome não encontrado
Carboidrato disponível,g,"0,19","0,13",BRC0954B,Nome não encontrado
Proteína,g,"3,78","2,64",BRC0954B,Nome não encontrado
Lipídios,g,"5,65","3,96",BRC0954B,Nome não encontrado
Fibra alimentar,g,"1,80","1,26",BRC0954B,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0954B,Nome não encontrado
Cinzas,g,"0,70","0,49",BRC0954B,Nome não encontrado
Colesterol,mg,"86,2","60,3",BRC0954B,Nome não encontrado
Ácidos graxos saturados,g,"7,30","5,11",BRC0954B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"10,9","7,61",BRC0954B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,37","3,76",BRC0954B,Nome não encontrado
Ácidos graxos trans,g,,,BRC0954B,Nome não encontrado
Cálcio,mg,"12,4","8,67",BRC0954B,Nome não encontrado
Ferro,mg,"2,68","1,88",BRC0954B,Nome não encontrado
Sódio,mg,194,135,BRC0954B,Nome não encontrado
Magnésio,mg,"20,8","14,6",BRC0954B,Nome não encontrado
Fósforo,mg,255,178,BRC0954B,Nome não encontrado
Potássio,mg,311,218,BRC0954B,Nome não encontrado
Manganês,mg,"0,02","0,02",BRC0954B,Nome não encontrado
Zinco,mg,"2,48","1,74",BRC0954B,Nome não encontrado
Cobre,mg,"0,27","0,19",BRC0954B,Nome não encontrado
Selênio,mcg,"20,6","14,4",BRC0954B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0954B,Nome não encontrado
Vitamina A (RAE),mcg,"7,57","5,30",BRC0954B,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0954B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,43","0,30",BRC0954B,Nome não encontrado
Tiamina,mg,"0,07","0,05",BRC0954B,Nome não encontrado
Riboflavina,mg,"0,31","0,21",BRC0954B,Nome não encontrado
Niacina,mg,"3,95","2,76",BRC0954B,Nome não encontrado
Vitamina B6,mg,"0,35","0,25",BRC0954B,Nome não encontrado
Vitamina B12,mcg,"0,39","0,27",BRC0954B,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0954B,Nome não encontrado
Equivalente de folato,mcg,"1,89","1,33",BRC0954B,Nome não encontrado
Sal de adição,g,"0,32","0,22",BRC0954B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0954B,Nome não encontrado
Gordura de adição,g,-,-,BRC0954B,Nome não encontrado
Proteína vegetal,g,-,-,BRC0954B,Nome não encontrado
Proteína animal,g,-,-,BRC0954B,Nome não encontrado
