componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (25 g),codigo_alimento,nome_alimento
Energia,kJ,1103,275,BRC0154A,Nome não encontrado
Energia,kcal,261,65,BRC0154A,Nome não encontrado
Umidade,g,"33,7","8,44",BRC0154A,Nome não encontrado
Carboidrato total,g,"51,6","12,9",BRC0154A,Nome não encontrado
Carboidrato disponível,g,"47,6","11,9",BRC0154A,Nome não encontrado
Proteína,g,"9,95","2,49",BRC0154A,Nome não encontrado
Lipídios,g,"2,50","0,63",BRC0154A,Nome não encontrado
Fibra alimentar,g,"3,92","0,98",BRC0154A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0154A,Nome não encontrado
Cinzas,g,"2,26","0,57",BRC0154A,Nome não encontrado
Colesterol,mg,,,BRC0154A,Nome não encontrado
Ácidos graxos saturados,g,"0,48","0,12",BRC0154A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"0,55","0,14",BRC0154A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"0,75","0,19",BRC0154A,Nome não encontrado
Ácidos graxos trans,g,"0,19","0,05",BRC0154A,Nome não encontrado
Cálcio,mg,133,"33,4",BRC0154A,Nome não encontrado
Ferro,mg,"3,03","0,76",BRC0154A,Nome não encontrado
Sódio,mg,513,128,BRC0154A,Nome não encontrado
Magnésio,mg,"61,3","15,3",BRC0154A,Nome não encontrado
Fósforo,mg,196,"49,1",BRC0154A,Nome não encontrado
Potássio,mg,165,"41,3",BRC0154A,Nome não encontrado
Manganês,mg,"1,64","0,41",BRC0154A,Nome não encontrado
Zinco,mg,"1,61","0,40",BRC0154A,Nome não encontrado
Cobre,mg,"0,15","0,04",BRC0154A,Nome não encontrado
Selênio,mcg,,,BRC0154A,Nome não encontrado
Vitamina A (RE),mcg,"0,00","0,00",BRC0154A,Nome não encontrado
Vitamina A (RAE),mcg,"0,00","0,00",BRC0154A,Nome não encontrado
Vitamina D,mcg,"0,00","0,00",BRC0154A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,90","0,48",BRC0154A,Nome não encontrado
Tiamina,mg,"0,08","0,02",BRC0154A,Nome não encontrado
Riboflavina,mg,"0,04","0,01",BRC0154A,Nome não encontrado
Niacina,mg,traços,traços,BRC0154A,Nome não encontrado
Vitamina B6,mg,"0,15","0,04",BRC0154A,Nome não encontrado
Vitamina B12,mcg,"0,00","0,00",BRC0154A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0154A,Nome não encontrado
Equivalente de folato,mcg,"45,6","11,4",BRC0154A,Nome não encontrado
Sal de adição,g,,,BRC0154A,Nome não encontrado
Açúcar de adição,g,,,BRC0154A,Nome não encontrado
Gordura de adição,g,,,BRC0154A,Nome não encontrado
Proteína vegetal,g,,,BRC0154A,Nome não encontrado
Proteína animal,g,,,BRC0154A,Nome não encontrado
