componente,unidade,Valor por 100g,codigo_alimento,nome_alimento
Energia,kJ,788,BRC1084B,Nome não encontrado
Energia,kcal,191,BRC1084B,Nome não encontrado
Umidade,g,"70,0",BRC1084B,Nome não encontrado
Carboidrato total,g,"8,20",BRC1084B,Nome não encontrado
Carboidrato disponível,g,"2,14",BRC1084B,Nome não encontrado
Proteína,g,"1,84",BRC1084B,Nome não encontrado
Lipídios,g,"18,2",BRC1084B,Nome não encontrado
Fibra alimentar,g,"6,07",BRC1084B,Nome não encontrado
Álcool,g,"0,00",BRC1084B,Nome não encontrado
Cinzas,g,"1,76",BRC1084B,Nome não encontrado
Colesterol,mg,"0,00",BRC1084B,Nome não encontrado
Ácidos graxos saturados,g,"2,65",BRC1084B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"12,6",BRC1084B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"2,11",BRC1084B,Nome não encontrado
Ácidos graxos trans,g,"0,00",BRC1084B,Nome não encontrado
Cálcio,mg,"13,4",BRC1084B,Nome não encontrado
Ferro,mg,"0,53",BRC1084B,Nome não encontrado
Sódio,mg,134,BRC1084B,Nome não encontrado
Magnésio,mg,"26,5",BRC1084B,Nome não encontrado
Fósforo,mg,"47,8",BRC1084B,Nome não encontrado
Potássio,mg,441,BRC1084B,Nome não encontrado
Manganês,mg,"0,00",BRC1084B,Nome não encontrado
Zinco,mg,"0,59",BRC1084B,Nome não encontrado
Cobre,mg,"0,17",BRC1084B,Nome não encontrado
Selênio,mcg,"0,38",BRC1084B,Nome não encontrado
Vitamina A (RE),mcg,"0,18",BRC1084B,Nome não encontrado
Vitamina A (RAE),mcg,"6,37",BRC1084B,Nome não encontrado
Vitamina D,mcg,"0,00",BRC1084B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,78",BRC1084B,Nome não encontrado
Tiamina,mg,"0,08",BRC1084B,Nome não encontrado
Riboflavina,mg,"0,12",BRC1084B,Nome não encontrado
Niacina,mg,"1,56",BRC1084B,Nome não encontrado
Vitamina B6,mg,"0,23",BRC1084B,Nome não encontrado
Vitamina B12,mcg,"0,00",BRC1084B,Nome não encontrado
Vitamina C,mg,"10,9",BRC1084B,Nome não encontrado
Equivalente de folato,mcg,"73,1",BRC1084B,Nome não encontrado
Sal de adição,g,"0,00",BRC1084B,Nome não encontrado
Açúcar de adição,g,"0,32",BRC1084B,Nome não encontrado
Gordura de adição,g,-,BRC1084B,Nome não encontrado
Proteína vegetal,g,-,BRC1084B,Nome não encontrado
Proteína animal,g,-,BRC1084B,Nome não encontrado
