componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1357,678,BRC0068A,Nome não encontrado
Energia,kcal,323,161,BRC0068A,Nome não encontrado
Umidade,g,"32,2","16,1",BRC0068A,Nome não encontrado
Carboidrato total,g,"48,2","24,1",BRC0068A,Nome não encontrado
Carboidrato disponível,g,"48,2","24,1",BRC0068A,Nome não encontrado
Proteína,g,"6,60","3,30",BRC0068A,Nome não encontrado
Lipídios,g,"11,5","5,75",BRC0068A,Nome não encontrado
Fibra alimentar,g,"0,00","0,00",BRC0068A,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0068A,Nome não encontrado
Cinzas,g,"1,50","0,75",BRC0068A,Nome não encontrado
Colesterol,mg,"47,8","23,9",BRC0068A,Nome não encontrado
Ácidos graxos saturados,g,"3,42","1,71",BRC0068A,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,86","1,93",BRC0068A,Nome não encontrado
Ácidos graxos poliinsaturados,g,"1,87","0,94",BRC0068A,Nome não encontrado
Ácidos graxos trans,g,"1,81","0,91",BRC0068A,Nome não encontrado
Cálcio,mg,"62,6","31,3",BRC0068A,Nome não encontrado
Ferro,mg,"2,30","1,15",BRC0068A,Nome não encontrado
Sódio,mg,237,118,BRC0068A,Nome não encontrado
Magnésio,mg,"23,3","11,6",BRC0068A,Nome não encontrado
Fósforo,mg,165,"82,7",BRC0068A,Nome não encontrado
Potássio,mg,177,"88,9",BRC0068A,Nome não encontrado
Manganês,mg,"0,32","0,16",BRC0068A,Nome não encontrado
Zinco,mg,"0,60","0,30",BRC0068A,Nome não encontrado
Cobre,mg,"0,04","0,02",BRC0068A,Nome não encontrado
Selênio,mcg,,traços,BRC0068A,Nome não encontrado
Vitamina A (RE),mcg,traços,traços,BRC0068A,Nome não encontrado
Vitamina A (RAE),mcg,traços,traços,BRC0068A,Nome não encontrado
Vitamina D,mcg,"0,66","0,33",BRC0068A,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"0,54","0,27",BRC0068A,Nome não encontrado
Tiamina,mg,"0,11","0,06",BRC0068A,Nome não encontrado
Riboflavina,mg,"0,08","0,04",BRC0068A,Nome não encontrado
Niacina,mg,traços,traços,BRC0068A,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0068A,Nome não encontrado
Vitamina B12,mcg,"0,33","0,16",BRC0068A,Nome não encontrado
Vitamina C,mg,traços,traços,BRC0068A,Nome não encontrado
Equivalente de folato,mcg,"74,0","37,0",BRC0068A,Nome não encontrado
Sal de adição,g,,traços,BRC0068A,Nome não encontrado
Açúcar de adição,g,,traços,BRC0068A,Nome não encontrado
Gordura de adição,g,,traços,BRC0068A,Nome não encontrado
Proteína vegetal,g,,traços,BRC0068A,Nome não encontrado
Proteína animal,g,,traços,BRC0068A,Nome não encontrado
