componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (50 g),codigo_alimento,nome_alimento
Energia,kJ,1525,762,BRC0087K,Nome não encontrado
Energia,kcal,364,181,BRC0087K,Nome não encontrado
Umidade,g,"27,9","14,0",BRC0087K,Nome não encontrado
Carboidrato total,g,"50,8","25,4",BRC0087K,Nome não encontrado
Carboidrato disponível,g,"50,0","25,0",BRC0087K,Nome não encontrado
Proteína,g,"5,05","2,52",BRC0087K,Nome não encontrado
Lipídios,g,"15,7","7,87",BRC0087K,Nome não encontrado
Fibra alimentar,g,"0,76","0,38",BRC0087K,Nome não encontrado
Álcool,g,"0,00","0,00",BRC0087K,Nome não encontrado
Cinzas,g,"0,59","0,29",BRC0087K,Nome não encontrado
Colesterol,mg,"79,6","39,8",BRC0087K,Nome não encontrado
Ácidos graxos saturados,g,"4,83","2,42",BRC0087K,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,75","1,88",BRC0087K,Nome não encontrado
Ácidos graxos poliinsaturados,g,"5,70","2,85",BRC0087K,Nome não encontrado
Ácidos graxos trans,g,"0,09","0,04",BRC0087K,Nome não encontrado
Cálcio,mg,"21,6","10,8",BRC0087K,Nome não encontrado
Ferro,mg,"1,73","0,86",BRC0087K,Nome não encontrado
Sódio,mg,"46,2","23,1",BRC0087K,Nome não encontrado
Magnésio,mg,"11,0","5,49",BRC0087K,Nome não encontrado
Fósforo,mg,"65,5","32,7",BRC0087K,Nome não encontrado
Potássio,mg,"86,4","43,2",BRC0087K,Nome não encontrado
Manganês,mg,"0,11","0,06",BRC0087K,Nome não encontrado
Zinco,mg,"0,52","0,26",BRC0087K,Nome não encontrado
Cobre,mg,"0,06","0,03",BRC0087K,Nome não encontrado
Selênio,mcg,"4,96","2,48",BRC0087K,Nome não encontrado
Vitamina A (RE),mcg,"77,1","38,6",BRC0087K,Nome não encontrado
Vitamina A (RAE),mcg,"76,8","38,4",BRC0087K,Nome não encontrado
Vitamina D,mcg,"0,42","0,21",BRC0087K,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"2,18","1,09",BRC0087K,Nome não encontrado
Tiamina,mg,"0,11","0,05",BRC0087K,Nome não encontrado
Riboflavina,mg,"0,11","0,05",BRC0087K,Nome não encontrado
Niacina,mg,"0,32","0,16",BRC0087K,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0087K,Nome não encontrado
Vitamina B12,mcg,"0,15","0,08",BRC0087K,Nome não encontrado
Vitamina C,mg,"5,09","2,54",BRC0087K,Nome não encontrado
Equivalente de folato,mcg,"51,6","25,8",BRC0087K,Nome não encontrado
Sal de adição,g,"0,00","0,00",BRC0087K,Nome não encontrado
Açúcar de adição,g,"29,0","14,5",BRC0087K,Nome não encontrado
Gordura de adição,g,-,-,BRC0087K,Nome não encontrado
Proteína vegetal,g,-,-,BRC0087K,Nome não encontrado
Proteína animal,g,-,-,BRC0087K,Nome não encontrado
