componente,unidade,Valor por 100g,Pedaço/ Unidade/ Fatia (M) (20 g),codigo_alimento,nome_alimento
Energia,kJ,1237,247,BRC0124B,Nome não encontrado
Energia,kcal,295,59,BRC0124B,Nome não encontrado
Umidade,g,"41,7","8,34",BRC0124B,Nome não encontrado
Carboidrato total,g,"38,7","7,73",BRC0124B,Nome não encontrado
Carboidrato disponível,g,"38,7","7,73",BRC0124B,Nome não encontrado
Proteína,g,"3,65","0,73",BRC0124B,Nome não encontrado
Lipídios,g,"14,0","2,80",BRC0124B,Nome não encontrado
Fibra alimentar,g,,,BRC0124B,Nome não encontrado
Álcool,g,,,BRC0124B,Nome não encontrado
Cinzas,g,"2,01","0,40",BRC0124B,Nome não encontrado
Colesterol,mg,"63,1","12,6",BRC0124B,Nome não encontrado
Ácidos graxos saturados,g,"3,40","0,68",BRC0124B,Nome não encontrado
Ácidos graxos monoinsaturados,g,"3,00","0,60",BRC0124B,Nome não encontrado
Ácidos graxos poliinsaturados,g,"4,10","0,82",BRC0124B,Nome não encontrado
Ácidos graxos trans,g,"0,75","0,15",BRC0124B,Nome não encontrado
Cálcio,mg,"87,8","17,6",BRC0124B,Nome não encontrado
Ferro,mg,"0,29","0,06",BRC0124B,Nome não encontrado
Sódio,mg,406,"81,2",BRC0124B,Nome não encontrado
Magnésio,mg,"6,84","1,37",BRC0124B,Nome não encontrado
Fósforo,mg,"79,0","15,8",BRC0124B,Nome não encontrado
Potássio,mg,"58,2","11,6",BRC0124B,Nome não encontrado
Manganês,mg,traços,traços,BRC0124B,Nome não encontrado
Zinco,mg,"0,43","0,09",BRC0124B,Nome não encontrado
Cobre,mg,traços,traços,BRC0124B,Nome não encontrado
Selênio,mcg,,,BRC0124B,Nome não encontrado
Vitamina A (RE),mcg,,,BRC0124B,Nome não encontrado
Vitamina A (RAE),mcg,,,BRC0124B,Nome não encontrado
Vitamina D,mcg,"0,13","0,03",BRC0124B,Nome não encontrado
Alfa-tocoferol (Vitamina E),mg,"1,93","0,39",BRC0124B,Nome não encontrado
Tiamina,mg,traços,traços,BRC0124B,Nome não encontrado
Riboflavina,mg,"0,08","0,02",BRC0124B,Nome não encontrado
Niacina,mg,traços,traços,BRC0124B,Nome não encontrado
Vitamina B6,mg,traços,traços,BRC0124B,Nome não encontrado
Vitamina B12,mcg,"0,18","0,04",BRC0124B,Nome não encontrado
Vitamina C,mg,"0,00","0,00",BRC0124B,Nome não encontrado
Equivalente de folato,mcg,117,"23,5",BRC0124B,Nome não encontrado
Sal de adição,g,,,BRC0124B,Nome não encontrado
Açúcar de adição,g,"0,00","0,00",BRC0124B,Nome não encontrado
Gordura de adição,g,,,BRC0124B,Nome não encontrado
Proteína vegetal,g,,,BRC0124B,Nome não encontrado
Proteína animal,g,,,BRC0124B,Nome não encontrado
